iteration,S
151,-247.978
152,-248.151
153,-248.338
154,-248.538
155,-248.747
156,-248.958
157,-249.161
158,-249.348
159,-249.511
160,-249.651
161,-249.77
162,-249.875
163,-249.972
164,-250.065
165,-250.158
166,-250.25
167,-250.342
168,-250.434
169,-250.526
170,-250.617
171,-250.708
172,-250.801
173,-250.896
174,-250.993
175,-251.091
176,-251.189
177,-251.287
178,-251.384
179,-251.481
180,-251.578
181,-251.676
182,-251.776
183,-251.877
184,-251.977
185,-252.074
186,-252.165
187,-252.248
188,-252.322
189,-252.388
190,-252.448
191,-252.506
192,-252.563
193,-252.619
194,-252.672
195,-252.726
196,-252.781
197,-252.833
198,-252.888
199,-252.943
200,-252.995
201,-253.043
202,-253.088
203,-253.132
204,-253.173
205,-253.212
206,-253.249
207,-253.284
208,-253.318
209,-253.35
210,-253.382
211,-253.413
212,-253.444
213,-253.475
214,-253.506
215,-253.539
216,-253.572
217,-253.605
218,-253.636
219,-253.666
220,-253.693
221,-253.721
222,-253.749
223,-253.777
224,-253.806
225,-253.835
226,-253.861
227,-253.887
228,-253.91
229,-253.933
230,-253.955
231,-253.978
232,-254.001
233,-254.025
234,-254.049
235,-254.074
236,-254.098
237,-254.121
238,-254.142
239,-254.163
240,-254.182
241,-254.2
242,-254.216
243,-254.232
244,-254.248
245,-254.262
246,-254.277
247,-254.291
248,-254.306
249,-254.324
250,-254.343
251,-254.363
252,-254.383
253,-254.404
254,-254.424
255,-254.443
256,-254.46
257,-254.476
258,-254.491
259,-254.503
260,-254.515
261,-254.527
262,-254.537
263,-254.549
264,-254.559
265,-254.57
266,-254.581
267,-254.591
268,-254.601
269,-254.611
270,-254.621
271,-254.63
272,-254.64
273,-254.65
274,-254.659
275,-254.669
276,-254.679
277,-254.689
278,-254.699
279,-254.709
280,-254.718
281,-254.727
282,-254.735
283,-254.743
284,-254.75
285,-254.756
286,-254.762
287,-254.768
288,-254.774
289,-254.779
290,-254.784
291,-254.789
292,-254.794
293,-254.799
294,-254.804
295,-254.808
296,-254.813
297,-254.818
298,-254.822
299,-254.826
300,-254.83
301,-254.834
302,-254.838
303,-254.842
304,-254.846
305,-254.85
306,-254.854
307,-254.858
308,-254.862
309,-254.866
310,-254.87
311,-254.873
312,-254.877
313,-254.88
314,-254.883
315,-254.886
316,-254.889
317,-254.892
318,-254.895
319,-254.899
320,-254.902
321,-254.905
322,-254.908
323,-254.91
324,-254.913
325,-254.915
326,-254.917
327,-254.92
328,-254.922
329,-254.924
330,-254.926
331,-254.928
332,-254.93
333,-254.933
334,-254.935
335,-254.937
336,-254.938
337,-254.94
338,-254.941
339,-254.943
340,-254.944
341,-254.946
342,-254.948
343,-254.949
344,-254.951
345,-254.952
346,-254.954
347,-254.955
348,-254.957
349,-254.958
350,-254.96
351,-254.961
352,-254.962
353,-254.964
354,-254.965
355,-254.967
356,-254.968
357,-254.969
358,-254.971
359,-254.972
360,-254.973
361,-254.974
362,-254.975
363,-254.976
364,-254.977
365,-254.978
366,-254.979
367,-254.98
368,-254.981
369,-254.982
370,-254.983
371,-254.984
372,-254.985
373,-254.985
374,-254.986
375,-254.987
376,-254.988
377,-254.989
378,-254.99
379,-254.991
380,-254.991
381,-254.992
382,-254.993
383,-254.993
384,-254.994
385,-254.994
386,-254.994
387,-254.995
388,-254.995
389,-254.996
390,-254.996
391,-254.997
392,-254.997
393,-254.997
394,-254.998
395,-254.998
396,-254.999
397,-254.999
398,-255
399,-255
400,-255
401,-255.001
402,-255.001
403,-255.002
404,-255.002
405,-255.003
406,-255.003
407,-255.004
408,-255.004
409,-255.004
410,-255.005
411,-255.005
412,-255.005
413,-255.006
414,-255.006
415,-255.006
416,-255.006
417,-255.007
418,-255.007
419,-255.007
420,-255.007
421,-255.008
422,-255.008
423,-255.008
424,-255.008
425,-255.008
426,-255.008
427,-255.009
428,-255.009
429,-255.009
430,-255.009
431,-255.009
432,-255.009
433,-255.01
434,-255.01
435,-255.01
436,-255.01
437,-255.01
438,-255.01
439,-255.01
440,-255.011
441,-255.011
442,-255.011
443,-255.011
444,-255.011
445,-255.011
446,-255.012
447,-255.012
448,-255.012
449,-255.012
450,-255.012
451,-255.012
452,-255.013
453,-255.013
454,-255.013
455,-255.013
456,-255.013
457,-255.013
458,-255.013
459,-255.013
460,-255.014
461,-255.014
462,-255.014
463,-255.014
464,-255.014
465,-255.014
466,-255.014
467,-255.014
468,-255.014
469,-255.014
470,-255.015
471,-255.015
472,-255.015
473,-255.015
474,-255.015
475,-255.015
476,-255.015
477,-255.015
478,-255.015
479,-255.015
480,-255.015
481,-255.015
482,-255.015
483,-255.015
484,-255.015
485,-255.015
486,-255.015
487,-255.015
488,-255.015
489,-255.016
490,-255.016
491,-255.016
492,-255.016
493,-255.016
494,-255.016
495,-255.016
496,-255.016
497,-255.016
498,-255.016
499,-255.016
500,-255.016
