i,j,value
-12,9,0.00108228
-12,10,0.00112498
-12,11,0.00111023
-12,12,0.00107431
-12,13,0.00103048
-12,14,0.000982955
-12,15,0.000932969
-12,16,0.000880927
-12,17,0.000827035
-12,18,0.000771458
-12,19,0.000714355
-12,20,0.000655885
-12,21,0.000596207
-12,22,0.00053548
-12,23,0.000473863
-12,24,0.000411514
-12,25,0.000348592
-12,26,0.000285252
-12,27,0.000221651
-12,28,0.000157944
-12,29,9.42819e-05
-12,30,3.08184e-05
-12,31,0
-11,-31,0
-11,-30,0.000109822
-11,-29,0.000181392
-11,-28,0.000252071
-11,-27,0.0003217
-11,-26,0.000390122
-11,-25,0.000457181
-11,-24,0.000522722
-11,-23,0.000586595
-11,-22,0.00064865
-11,-21,0.000708741
-11,-20,0.000766725
-11,-19,0.000822463
-11,-18,0.00087582
-11,-17,0.000926665
-11,-16,0.000974869
-11,-15,0.00102029
-11,-14,0.00106269
-11,-13,0.00110132
-11,-12,0.0011333
-11,-11,0.00114815
-11,-10,0.0011123
-11,-9,0.000933374
-11,-8,0.000396244
-11,-7,-0.000914567
-11,-6,-0.00364006
-11,-5,-0.00850099
-11,-4,-0.0158936
-11,-3,-0.0253306
-11,-2,-0.0351038
-11,-1,-0.0426166
-11,0,-0.0454548
-11,1,-0.0426291
-11,2,-0.0351286
-11,3,-0.0253675
-11,4,-0.0159425
-11,5,-0.00856141
-11,6,-0.00371166
-11,7,-0.00099685
-11,8,0.000303834
-11,9,0.000831465
-11,10,0.00100159
-11,11,0.00102938
-11,12,0.00100729
-11,13,0.000968937
-11,14,0.000924842
-11,15,0.000877927
-11,16,0.000828977
-11,17,0.000778266
-11,18,0.000725964
-11,19,0.000672223
-11,20,0.000617192
-11,21,0.000561021
-11,22,0.000503861
-11,23,0.000445861
-11,24,0.00038717
-11,25,0.000327937
-11,26,0.000268311
-11,27,0.000208438
-11,28,0.000148466
-11,29,8.85374e-05
-11,30,2.87972e-05
-11,31,0
-10,-31,0
-10,-30,0.000102217
-10,-29,0.000168647
-10,-28,0.000234244
-10,-27,0.00029886
-10,-26,0.000362347
-10,-25,0.000424561
-10,-24,0.000485357
-10,-23,0.000544595
-10,-22,0.000602136
-10,-21,0.000657845
-10,-20,0.000711589
-10,-19,0.00076324
-10,-18,0.000812674
-10,-17,0.000859768
-10,-16,0.0009044
-10,-15,0.000946411
-10,-14,0.000985404
-10,-13,0.00101983
-10,-12,0.00104336
-10,-11,0.00103247
-10,-10,0.000911634
-10,-9,0.000472766
-10,-8,-0.000768822
-10,-7,-0.00374933
-10,-6,-0.00991318
-10,-5,-0.0208845
-10,-4,-0.0375563
-10,-3,-0.0588303
-10,-2,-0.0808574
-10,-1,-0.097786
-10,0,-0.104176
-10,1,-0.0977976
-10,2,-0.0808804
-10,3,-0.0588647
-10,4,-0.0376018
-10,5,-0.0209409
-10,6,-0.00997994
-10,7,-0.00382605
-10,8,-0.000854995
-10,9,0.000377727
-10,10,0.000808374
-10,11,0.000921692
-10,12,0.000925812
-10,13,0.000896327
-10,14,0.00085678
-10,15,0.000813557
-10,16,0.000768238
-10,17,0.000721249
-10,18,0.000672778
-10,19,0.000622969
-10,20,0.000571961
-10,21,0.000519893
-10,22,0.000466905
-10,23,0.000413136
-10,24,0.000358724
-10,25,0.000303809
-10,26,0.000248528
-10,27,0.000193018
-10,28,0.000137415
-10,29,8.18553e-05
-10,30,2.64713e-05
-10,31,0
-9,-31,0
-9,-30,9.35396e-05
-9,-29,0.000154133
-9,-28,0.00021396
-9,-27,0.000272885
-9,-26,0.00033077
-9,-25,0.000387484
-9,-24,0.000442895
-9,-23,0.000496874
-9,-22,0.000549295
-9,-21,0.000600035
-9,-20,0.000648972
-9,-19,0.000695991
-9,-18,0.000740977
-9,-17,0.000783821
-9,-16,0.000824404
-9,-15,0.000862524
-9,-14,0.00089751
-9,-13,0.000926395
-9,-12,0.000936653
-9,-11,0.000881649
-9,-10,0.000611236
-9,-9,-0.000288297
-9,-8,-0.00278073
-9,-7,-0.00872773
-9,-6,-0.0210016
-9,-5,-0.0428321
-9,-4,-0.0759948
-9,-3,-0.118306
-9,-2,-0.162111
-9,-1,-0.195774
-9,0,-0.208476
-9,1,-0.195785
-9,2,-0.162132
-9,3,-0.118337
-9,4,-0.0760366
-9,5,-0.0428837
-9,6,-0.0210628
-9,7,-0.0087981
-9,8,-0.00285978
-9,9,-0.000375485
-9,10,0.000516495
-9,11,0.000779997
-9,12,0.000828778
-9,13,0.000813033
-9,14,0.000779436
-9,15,0.000740549
-9,16,0.000699373
-9,17,0.000656609
-9,18,0.000612482
-9,19,0.000567132
-9,20,0.000520686
-9,21,0.000473272
-9,22,0.000425017
-9,23,0.000376047
-9,24,0.00032649
-9,25,0.000276472
-9,26,0.000226119
-9,27,0.000175558
-9,28,0.000124913
-9,29,7.43084e-05
-9,30,2.38659e-05
-9,31,0
-8,-31,0
-8,-30,8.38842e-05
-8,-29,0.000138008
-8,-28,0.00019144
-8,-27,0.000244055
-8,-26,0.000295733
-8,-25,0.000346353
-8,-24,0.000395798
-8,-23,0.000443952
-8,-22,0.000490702
-8,-21,0.000535938
-8,-20,0.000579553
-8,-19,0.000621443
-8,-18,0.000661508
-8,-17,0.000699649
-8,-16,0.000735746
-8,-15,0.000769534
-8,-14,0.000799917
-8,-13,0.000821763
-8,-12,0.000813166
-8,-11,0.000692361
-8,-10,0.000195943
-8,-9,-0.00140197
-8,-8,-0.00579245
-8,-7,-0.0162421
-8,-6,-0.0377909
-8,-5,-0.0761059
-8,-4,-0.134303
-8,-3,-0.20855
-8,-2,-0.285416
-8,-1,-0.344483
-8,0,-0.366767
-8,1,-0.344492
-8,2,-0.285435
-8,3,-0.208578
-8,4,-0.134341
-8,5,-0.0761524
-8,6,-0.037846
-8,7,-0.0163054
-8,8,-0.00586356
-8,9,-0.00148041
-8,10,0.000110692
-8,11,0.000600877
-8,12,0.000716067
-8,13,0.000719708
-8,14,0.000693601
-8,15,0.000659688
-8,16,0.000623127
-8,17,0.000585045
-8,18,0.000545728
-8,19,0.000505316
-8,20,0.000463922
-8,21,0.000421662
-8,22,0.000378648
-8,23,0.000334994
-8,24,0.000290813
-8,25,0.00024622
-8,26,0.000201328
-8,27,0.000156248
-8,28,0.000111095
-8,29,6.59783e-05
-8,30,2.10092e-05
-8,31,0
-7,-31,0
-7,-30,7.33549e-05
-7,-29,0.000120446
-7,-28,0.000166925
-7,-27,0.000212683
-7,-26,0.000257614
-7,-25,0.000301611
-7,-24,0.000344573
-7,-23,0.000386397
-7,-22,0.000426987
-7,-21,0.000466245
-7,-20,0.000504079
-7,-19,0.0005404
-7,-18,0.000575121
-7,-17,0.000608155
-7,-16,0.000639381
-7,-15,0.000668449
-7,-14,0.000693717
-7,-13,0.000707297
-7,-12,0.000675328
-7,-11,0.000471287
-7,-10,-0.000312518
-7,-9,-0.00279966
-7,-8,-0.00960782
-7,-7,-0.0257934
-7,-6,-0.059158
-7,-5,-0.118474
-7,-4,-0.208564
-7,-3,-0.323497
-7,-2,-0.442481
-7,-1,-0.533913
-7,0,-0.568406
-7,1,-0.533921
-7,2,-0.442498
-7,3,-0.323522
-7,4,-0.208597
-7,5,-0.118515
-7,6,-0.0592064
-7,7,-0.025849
-7,8,-0.00967027
-7,9,-0.00286857
-7,10,-0.000387412
-7,11,0.000390902
-7,12,0.000589992
-7,13,0.000617587
-7,14,0.000600241
-7,15,0.000571847
-7,16,0.000540319
-7,17,0.000507325
-7,18,0.000473234
-7,19,0.000438184
-7,20,0.000402279
-7,21,0.000365618
-7,22,0.000328297
-7,23,0.000290418
-7,24,0.000252079
-7,25,0.000213379
-7,26,0.000174419
-7,27,0.000135295
-7,28,9.61078e-05
-7,29,5.69543e-05
-7,30,1.79317e-05
-7,31,0
-6,-31,0
-6,-30,6.20644e-05
-6,-29,0.000101633
-6,-28,0.000140677
-6,-27,0.000179102
-6,-26,0.000216818
-6,-25,0.000253735
-6,-24,0.000289766
-6,-23,0.000324825
-6,-22,0.000358829
-6,-21,0.000391698
-6,-20,0.000423356
-6,-19,0.000453727
-6,-18,0.000482739
-6,-17,0.000510318
-6,-16,0.000536342
-6,-15,0.000560375
-6,-14,0.000580212
-6,-13,0.000585126
-6,-12,0.00052894
-6,-11,0.000239018
-6,-10,-0.000840987
-6,-9,-0.00424439
-6,-8,-0.0135435
-6,-7,-0.0356388
-6,-6,-0.0811769
-6,-5,-0.162129
-6,-4,-0.285078
-6,-3,-0.441928
-6,-2,-0.604307
-6,-1,-0.729083
-6,0,-0.776153
-6,1,-0.72909
-6,2,-0.604321
-6,3,-0.441949
-6,4,-0.285106
-6,5,-0.162164
-6,6,-0.0812181
-6,7,-0.0356861
-6,8,-0.0135966
-6,9,-0.00430305
-6,10,-0.000904767
-6,11,0.000170544
-6,12,0.000456228
-6,13,0.000508665
-6,14,0.000500519
-6,15,0.000477992
-6,16,0.000451836
-6,17,0.000424277
-6,18,0.000395771
-6,19,0.000366453
-6,20,0.000336414
-6,21,0.000305735
-6,22,0.000274501
-6,23,0.000242795
-6,24,0.000210699
-6,25,0.000178299
-6,26,0.000145679
-6,27,0.000112922
-6,28,8.01119e-05
-6,29,4.73325e-05
-6,30,1.4666e-05
-6,31,0
-5,-31,0
-5,-30,5.01327e-05
-5,-29,8.17706e-05
-5,-28,0.000112975
-5,-27,0.00014367
-5,-26,0.000173781
-5,-25,0.000203235
-5,-24,0.00023196
-5,-23,0.000259888
-5,-22,0.000286953
-5,-21,0.000313091
-5,-20,0.00033824
-5,-19,0.000362343
-5,-18,0.000385342
-5,-17,0.000407177
-5,-16,0.00042773
-5,-15,0.000446502
-5,-14,0.000460872
-5,-13,0.000457977
-5,-12,0.000382378
-5,-11,2.67455e-05
-5,-10,-0.00127712
-5,-9,-0.00537084
-5,-8,-0.016545
-5,-7,-0.0430876
-5,-6,-0.0977863
-5,-5,-0.19502
-5,-4,-0.342693
-5,-3,-0.531084
-5,-2,-0.726114
-5,-1,-0.875979
-5,0,-0.932514
-5,1,-0.875985
-5,2,-0.726126
-5,3,-0.531101
-5,4,-0.342716
-5,5,-0.195048
-5,6,-0.0978198
-5,7,-0.0431262
-5,8,-0.0165883
-5,9,-0.00541867
-5,10,-0.00132915
-5,11,-2.91347e-05
-5,12,0.000323016
-5,13,0.000395528
-5,14,0.000395755
-5,15,0.000379159
-5,16,0.000358622
-5,17,0.000336784
-5,18,0.00031416
-5,19,0.000290882
-5,20,0.000267023
-5,21,0.00024265
-5,22,0.000217829
-5,23,0.000192627
-5,24,0.000167112
-5,25,0.000141351
-5,26,0.000115412
-5,27,8.93649e-05
-5,28,6.32763e-05
-5,29,3.72145e-05
-5,30,1.12467e-05
-5,31,0
-4,-31,0
-4,-30,3.76858e-05
-4,-29,6.10678e-05
-4,-28,8.41126e-05
-4,-27,0.000106761
-4,-26,0.000128956
-4,-25,0.000150642
-4,-24,0.000171765
-4,-23,0.000192273
-4,-22,0.000212118
-4,-21,0.000231252
-4,-20,0.000249631
-4,-19,0.000267214
-4,-18,0.000283959
-4,-17,0.000299822
-4,-16,0.000314696
-4,-15,0.000328074
-4,-14,0.000337216
-4,-13,0.000328603
-4,-12,0.000243924
-4,-11,-0.000134937
-4,-10,-0.00151097
-4,-9,-0.00582171
-4,-8,-0.0175812
-4,-7,-0.0455092
-4,-6,-0.103059
-4,-5,-0.205359
-4,-4,-0.360726
-4,-3,-0.55893
-4,-2,-0.764119
-4,-1,-0.92179
-4,0,-0.981269
-4,1,-0.921795
-4,2,-0.764128
-4,3,-0.558943
-4,4,-0.360743
-4,5,-0.205381
-4,6,-0.103085
-4,7,-0.0455386
-4,8,-0.0176143
-4,9,-0.00585825
-4,10,-0.00155074
-4,11,-0.000177674
-4,12,0.000198495
-4,13,0.00028078
-4,14,0.000287315
-4,15,0.000276432
-4,16,0.000261664
-4,17,0.000245767
-4,18,0.000229262
-4,19,0.000212267
-4,20,0.000194838
-4,21,0.000177026
-4,22,0.000158878
-4,23,0.000140444
-4,24,0.000121776
-4,25,0.000102923
-4,26,8.39384e-05
-4,27,6.48728e-05
-4,28,4.57784e-05
-4,29,2.67068e-05
-4,30,7.70961e-06
-4,31,0
-3,-31,0
-3,-30,2.48546e-05
-3,-29,3.97424e-05
-3,-28,5.43919e-05
-3,-27,6.87623e-05
-3,-26,8.2814e-05
-3,-25,9.65093e-05
-3,-24,0.000109812
-3,-23,0.000122689
-3,-22,0.000135109
-3,-21,0.000147041
-3,-20,0.000158458
-3,-19,0.000169337
-3,-18,0.000179654
-3,-17,0.000189379
-3,-16,0.00019843
-3,-15,0.000206359
-3,-14,0.000210684
-3,-13,0.000199126
-3,-12,0.000118674
-3,-11,-0.000228994
-3,-10,-0.0014831
-3,-9,-0.00540541
-3,-8,-0.0161006
-3,-7,-0.0414974
-3,-6,-0.0938291
-3,-5,-0.186851
-3,-4,-0.328127
-3,-3,-0.508353
-3,-2,-0.694932
-3,-1,-0.838302
-3,0,-0.892385
-3,1,-0.838305
-3,2,-0.694938
-3,3,-0.508362
-3,4,-0.328138
-3,5,-0.186866
-3,6,-0.0938464
-3,7,-0.0415174
-3,8,-0.0161231
-3,9,-0.00543031
-3,10,-0.00151022
-3,11,-0.000258179
-3,12,8.76125e-05
-3,13,0.000166387
-3,14,0.000176478
-3,15,0.000170912
-3,16,0.000161982
-3,17,0.00015218
-3,18,0.000141965
-3,19,0.000131431
-3,20,0.000120616
-3,21,0.00010955
-3,22,9.82653e-05
-3,23,8.67929e-05
-3,24,7.51664e-05
-3,25,6.34194e-05
-3,26,5.15863e-05
-3,27,3.97018e-05
-3,28,2.78012e-05
-3,29,1.59195e-05
-3,30,4.09173e-06
-3,31,0
-2,-31,0
-2,-30,1.17733e-05
-2,-29,1.80171e-05
-2,-28,2.41239e-05
-2,-27,3.00709e-05
-2,-26,3.58371e-05
-2,-25,4.14028e-05
-2,-24,4.67503e-05
-2,-23,5.18639e-05
-2,-22,5.67298e-05
-2,-21,6.13364e-05
-2,-20,6.56742e-05
-2,-19,6.97358e-05
-2,-18,7.35151e-05
-2,-17,7.70023e-05
-2,-16,8.0146e-05
-2,-15,8.26202e-05
-2,-14,8.25651e-05
-2,-13,7.07292e-05
-2,-12,7.13085e-06
-2,-11,-0.00025783
-2,-10,-0.00120636
-2,-9,-0.00416753
-2,-8,-0.0122378
-2,-7,-0.0313986
-2,-6,-0.0708787
-2,-5,-0.141055
-2,-4,-0.247633
-2,-3,-0.383595
-2,-2,-0.524348
-2,-1,-0.632505
-2,0,-0.673305
-2,1,-0.632507
-2,2,-0.524351
-2,3,-0.383599
-2,4,-0.247639
-2,5,-0.141063
-2,6,-0.0708877
-2,7,-0.031409
-2,8,-0.0122496
-2,9,-0.00418056
-2,10,-0.0012206
-2,11,-0.000273195
-2,12,-9.27848e-06
-2,13,5.33722e-05
-2,14,6.43658e-05
-2,15,6.36933e-05
-2,16,6.06149e-05
-2,17,5.69994e-05
-2,18,5.31809e-05
-2,19,4.92187e-05
-2,20,4.51299e-05
-2,21,4.09269e-05
-2,22,3.66229e-05
-2,23,3.22319e-05
-2,24,2.77691e-05
-2,25,2.32505e-05
-2,26,1.8693e-05
-2,27,1.41143e-05
-2,28,9.5321e-06
-2,29,4.9648e-06
-2,30,4.30668e-07
-2,31,0
-1,-31,0
-1,-30,-1.42213e-06
-1,-29,-3.88196e-06
-1,-28,-6.3768e-06
-1,-27,-8.91071e-06
-1,-26,-1.14864e-05
-1,-25,-1.4105e-05
-1,-24,-1.67661e-05
-1,-23,-1.94671e-05
-1,-22,-2.22038e-05
-1,-21,-2.49699e-05
-1,-20,-2.77572e-05
-1,-19,-3.05557e-05
-1,-18,-3.3354e-05
-1,-17,-3.61421e-05
-1,-16,-3.89319e-05
-1,-15,-4.18821e-05
-1,-14,-4.59715e-05
-1,-13,-5.61325e-05
-1,-12,-9.3734e-05
-1,-11,-0.000238775
-1,-10,-0.000749154
-1,-9,-0.00233571
-1,-8,-0.0066546
-1,-7,-0.016905
-1,-6,-0.0380229
-1,-5,-0.0755584
-1,-4,-0.132563
-1,-3,-0.205284
-1,-2,-0.280567
-1,-1,-0.338415
-1,0,-0.360237
-1,1,-0.338415
-1,2,-0.280567
-1,3,-0.205284
-1,4,-0.132564
-1,5,-0.0755589
-1,6,-0.0380235
-1,7,-0.0169057
-1,8,-0.00665548
-1,9,-0.00233676
-1,10,-0.000750384
-1,11,-0.000240199
-1,12,-9.5361e-05
-1,13,-5.79687e-05
-1,14,-4.8019e-05
-1,15,-4.41386e-05
-1,16,-4.13898e-05
-1,17,-3.87886e-05
-1,18,-3.61709e-05
-1,19,-3.35191e-05
-1,20,-3.08376e-05
-1,21,-2.81328e-05
-1,22,-2.54099e-05
-1,23,-2.26729e-05
-1,24,-1.99246e-05
-1,25,-1.71668e-05
-1,26,-1.44002e-05
-1,27,-1.16247e-05
-1,28,-8.83962e-06
-1,29,-6.04376e-06
-1,30,-3.23572e-06
-1,31,0
0,-31,0
0,-30,-1.4595e-05
0,-29,-2.57284e-05
0,-28,-3.67947e-05
0,-27,-4.77795e-05
0,-26,-5.86671e-05
0,-25,-6.94403e-05
0,-24,-8.00802e-05
0,-23,-9.05664e-05
0,-22,-0.000100877
0,-21,-0.000110986
0,-20,-0.00012087
0,-19,-0.000130501
0,-18,-0.000139849
0,-17,-0.000148885
0,-16,-0.000157578
0,-15,-0.000165896
0,-14,-0.000173808
0,-13,-0.000181281
0,-12,-0.000188286
0,-11,-0.00019479
0,-10,-0.000200767
0,-9,-0.000206187
0,-8,-0.000211027
0,-7,-0.000215264
0,-6,-0.000218877
0,-5,-0.000221851
0,-4,-0.000224171
0,-3,-0.000225827
0,-2,-0.000226814
0,-1,-0.000227129
0,0,-0.000226772
0,1,-0.000225749
0,2,-0.000224069
0,3,-0.000221742
0,4,-0.000218785
0,5,-0.000215216
0,6,-0.000211056
0,7,-0.00020633
0,8,-0.000201062
0,9,-0.00019528
0,10,-0.000189015
0,11,-0.000182296
0,12,-0.000175154
0,13,-0.00016762
0,14,-0.000159727
0,15,-0.000151505
0,16,-0.000142985
0,17,-0.000134196
0,18,-0.000125168
0,19,-0.000115928
0,20,-0.000106502
0,21,-9.69164e-05
0,22,-8.71932e-05
0,23,-7.7355e-05
0,24,-6.74227e-05
0,25,-5.74156e-05
0,26,-4.73521e-05
0,27,-3.72496e-05
0,28,-2.71245e-05
0,29,-1.69927e-05
0,30,-6.8697e-06
0,31,0
1,-31,0
1,-30,-2.76098e-05
1,-29,-4.72973e-05
1,-28,-6.68169e-05
1,-27,-8.61357e-05
1,-26,-0.00010522
1,-25,-0.000124034
1,-24,-0.000142541
1,-23,-0.000160703
1,-22,-0.000178479
1,-21,-0.000195829
1,-20,-0.000212708
1,-19,-0.000229072
1,-18,-0.000244876
1,-17,-0.000260069
1,-16,-0.000274578
1,-15,-0.000288181
1,-14,-0.000299837
1,-13,-0.00030455
1,-12,-0.000280889
1,-11,-0.000148794
1,-10,0.00034969
1,-9,0.00192546
1,-8,0.00623471
1,-7,0.0164767
1,-6,0.0375873
1,-5,0.075117
1,-4,0.132117
1,-3,0.204834
1,-2,0.280115
1,-1,0.337963
1,0,0.359786
1,1,0.337966
1,2,0.280121
1,3,0.204843
1,4,0.132128
1,5,0.0751306
1,6,0.0376035
1,7,0.0164951
1,8,0.00625539
1,9,0.00194817
1,10,0.000374266
1,11,-0.000122548
1,12,-0.000253174
1,13,-0.000275575
1,14,-0.000269818
1,15,-0.000257337
1,16,-0.000243131
1,17,-0.000228244
1,18,-0.000212897
1,19,-0.000197162
1,20,-0.000181088
1,21,-0.000164718
1,22,-0.000148093
1,23,-0.000131253
1,24,-0.000114238
1,25,-9.70828e-05
1,26,-7.98245e-05
1,27,-6.24974e-05
1,28,-4.51349e-05
1,29,-2.77697e-05
1,30,-1.04341e-05
1,31,0
2,-31,0
2,-30,-4.03332e-05
2,-29,-6.83681e-05
2,-28,-9.61363e-05
2,-27,-0.000123587
2,-26,-0.000150668
2,-25,-0.000177328
2,-24,-0.00020351
2,-23,-0.000229159
2,-22,-0.000254219
2,-21,-0.000278629
2,-20,-0.000302331
2,-19,-0.000325262
2,-18,-0.00034736
2,-17,-0.000368557
2,-16,-0.00038874
2,-15,-0.000407521
2,-14,-0.000422978
2,-13,-0.000425797
2,-12,-0.000375935
2,-11,-0.000123733
2,-10,0.000813076
2,-9,0.00376361
2,-8,0.0118244
2,-7,0.0309769
2,-6,0.0704498
2,-5,0.14062
2,-4,0.247194
2,-3,0.383152
2,-2,0.523904
2,-1,0.63206
2,0,0.672861
2,1,0.632064
2,2,0.523912
2,3,0.383165
2,4,0.24721
2,5,0.140641
2,6,0.0704741
2,7,0.0310047
2,8,0.0118556
2,9,0.00379787
2,10,0.000850189
2,11,-8.40449e-05
2,12,-0.000333964
2,13,-0.000381851
2,14,-0.000377375
2,15,-0.000360588
2,16,-0.000340812
2,17,-0.000319972
2,18,-0.000298461
2,19,-0.000276392
2,20,-0.000253832
2,21,-0.000230844
2,22,-0.000207487
2,23,-0.000183817
2,24,-0.000159891
2,25,-0.000135763
2,26,-0.000111486
2,27,-8.71104e-05
2,28,-6.2687e-05
2,29,-3.82649e-05
2,30,-1.38925e-05
2,31,0
3,-31,0
3,-30,-5.26359e-05
3,-29,-8.87264e-05
3,-28,-0.000124455
3,-27,-0.000159752
3,-26,-0.000194551
3,-25,-0.000228779
3,-24,-0.000262367
3,-23,-0.00029524
3,-22,-0.000327325
3,-21,-0.000358547
3,-20,-0.000388828
3,-19,-0.000418093
3,-18,-0.000446261
3,-17,-0.000473248
3,-16,-0.000498909
3,-15,-0.000522737
3,-14,-0.000542189
3,-13,-0.000544926
3,-12,-0.000477874
3,-11,-0.000142655
3,-10,0.0011
3,-9,0.00501194
3,-8,0.0156978
3,-7,0.0410865
3,-6,0.0934113
3,-5,0.186428
3,-4,0.327699
3,-3,0.507922
3,-2,0.694499
3,-1,0.837868
3,0,0.891952
3,1,0.837874
3,2,0.69451
3,3,0.507939
3,4,0.327721
3,5,0.186455
3,6,0.0934434
3,7,0.0411233
3,8,0.0157391
3,9,0.00505736
3,10,0.00114924
3,11,-8.99693e-05
3,12,-0.000422118
3,13,-0.000486502
3,14,-0.000481515
3,15,-0.000460244
3,16,-0.000435039
3,17,-0.000408451
3,18,-0.000380993
3,19,-0.000352813
3,20,-0.000323997
3,21,-0.000294625
3,22,-0.000264772
3,23,-0.000234513
3,24,-0.00020392
3,25,-0.000173065
3,26,-0.000142015
3,27,-0.000110839
3,28,-7.96028e-05
3,29,-4.83718e-05
3,30,-1.721e-05
3,31,0
4,-31,0
4,-30,-6.43933e-05
4,-29,-0.000108166
4,-28,-0.000151486
4,-27,-0.000194267
4,-26,-0.000236423
4,-25,-0.00027787
4,-24,-0.000318517
4,-23,-0.000358277
4,-22,-0.00039706
4,-21,-0.000434774
4,-20,-0.000471327
4,-19,-0.000506627
4,-18,-0.00054058
4,-17,-0.000573085
4,-16,-0.000603978
4,-15,-0.000632694
4,-14,-0.000656431
4,-13,-0.000661614
4,-12,-0.000589871
4,-11,-0.000223031
4,-10,0.00114195
4,-9,0.00544266
4,-8,0.0171932
4,-7,0.0451134
4,-6,0.102657
4,-5,0.204951
4,-4,0.360313
4,-3,0.558514
4,-2,0.763702
4,-1,0.921372
4,0,0.980852
4,1,0.921379
4,2,0.763715
4,3,0.558535
4,4,0.36034
4,5,0.204984
4,6,0.102696
4,7,0.0451588
4,8,0.0172441
4,9,0.00549874
4,10,0.00120276
4,11,-0.000157926
4,12,-0.000520941
4,13,-0.000589352
4,14,-0.00058135
4,15,-0.000555325
4,16,-0.000524867
4,17,-0.000492787
4,18,-0.00045966
4,19,-0.000425654
4,20,-0.000390874
4,21,-0.000355416
4,22,-0.000319371
4,23,-0.00028283
4,24,-0.000245881
4,25,-0.00020861
4,26,-0.000171104
4,27,-0.000133443
4,28,-9.57115e-05
4,29,-5.79884e-05
4,30,-2.03532e-05
4,31,0
5,-31,0
5,-30,-7.54874e-05
5,-29,-0.000126493
5,-28,-0.000176958
5,-27,-0.000226783
5,-26,-0.000275866
5,-25,-0.000324106
5,-24,-0.000371398
5,-23,-0.000417639
5,-22,-0.000462724
5,-21,-0.000506546
5,-20,-0.000548999
5,-19,-0.000589977
5,-18,-0.000629371
5,-17,-0.000667068
5,-16,-0.000702893
5,-15,-0.000736292
5,-14,-0.000764588
5,-13,-0.00077486
5,-12,-0.000711612
5,-11,-0.000367461
5,-10,0.000925845
5,-9,0.00500997
5,-8,0.0161756
5,-7,0.0427107
5,-6,0.0974029
5,-5,0.194631
5,-4,0.3423
5,-3,0.530688
5,-2,0.725716
5,-1,0.875581
5,0,0.932117
5,1,0.875589
5,2,0.725733
5,3,0.530712
5,4,0.342332
5,5,0.19467
5,6,0.0974496
5,7,0.0427643
5,8,0.0162356
5,9,0.00507612
5,10,0.000997585
5,11,-0.000290636
5,12,-0.000630251
5,13,-0.00068954
5,14,-0.000675912
5,15,-0.000644884
5,16,-0.000609395
5,17,-0.000572135
5,18,-0.000533672
5,19,-0.000494184
5,20,-0.000453793
5,21,-0.000412607
5,22,-0.000370735
5,23,-0.000328282
5,24,-0.000285351
5,25,-0.000242044
5,26,-0.00019846
5,27,-0.000154697
5,28,-0.000110852
5,29,-6.70184e-05
5,30,-2.32907e-05
5,31,0
6,-31,0
6,-30,-8.58076e-05
6,-29,-0.000143524
6,-28,-0.000200619
6,-27,-0.000256979
6,-26,-0.000312487
6,-25,-0.000367027
6,-24,-0.000420483
6,-23,-0.000472734
6,-22,-0.000523663
6,-21,-0.000573149
6,-20,-0.000621072
6,-19,-0.000667313
6,-18,-0.000711751
6,-17,-0.00075426
6,-16,-0.000794666
6,-15,-0.000832479
6,-14,-0.000865442
6,-13,-0.000882772
6,-12,-0.000838238
6,-11,-0.000559154
6,-10,0.000510879
6,-9,0.00390522
6,-8,0.0131962
6,-7,0.0352844
6,-6,0.0808165
6,-5,0.161764
6,-4,0.284709
6,-3,0.441556
6,-2,0.603933
6,-1,0.728708
6,0,0.775779
6,1,0.728717
6,2,0.603951
6,3,0.441583
6,4,0.284745
6,5,0.161809
6,6,0.0808697
6,7,0.0353455
6,8,0.0132648
6,9,0.00398072
6,10,0.000592781
6,11,-0.000471429
6,12,-0.000745314
6,13,-0.000785304
6,14,-0.000764116
6,15,-0.000728006
6,16,-0.000687778
6,17,-0.000645705
6,18,-0.000602292
6,19,-0.000557722
6,20,-0.000512126
6,21,-0.00046563
6,22,-0.000418354
6,23,-0.000370418
6,24,-0.000321939
6,25,-0.000273032
6,26,-0.000223812
6,27,-0.000174389
6,28,-0.000124873
6,29,-7.5372e-05
6,30,-2.59933e-05
6,31,0
7,-31,0
7,-30,-9.5252e-05
7,-29,-0.00015909
7,-28,-0.000222234
7,-27,-0.000284555
7,-26,-0.000345924
7,-25,-0.000406211
7,-24,-0.000465287
7,-23,-0.000523019
7,-22,-0.000579276
7,-21,-0.000633925
7,-20,-0.000686835
7,-19,-0.000737872
7,-18,-0.000786905
7,-17,-0.0008338
7,-16,-0.000878386
7,-15,-0.000920263
7,-14,-0.000957739
7,-13,-0.000982873
7,-12,-0.000961755
7,-11,-0.000767811
7,-10,6.69614e-06
7,-9,0.00248539
7,-8,0.00928598
7,-7,0.0254649
7,-6,0.0588239
7,-5,0.118135
7,-4,0.208222
7,-3,0.323151
7,-2,0.442135
7,-1,0.533565
7,0,0.568059
7,1,0.533576
7,2,0.442155
7,3,0.323182
7,4,0.208262
7,5,0.118185
7,6,0.0588831
7,7,0.025533
7,8,0.00936229
7,9,0.00256945
7,10,9.78978e-05
7,11,-0.000670111
7,12,-0.000858246
7,13,-0.000874284
7,14,-0.000844831
7,15,-0.000803828
7,16,-0.000759236
7,17,-0.00071277
