iteration,S
452,-195.704
453,-195.794
454,-195.868
455,-195.93
456,-195.992
457,-196.076
458,-196.128
459,-196.218
460,-196.279
461,-196.34
462,-196.382
463,-196.431
464,-196.488
465,-196.551
466,-196.608
467,-196.676
468,-196.743
469,-196.799
470,-196.864
471,-196.927
472,-196.974
473,-197.019
474,-197.069
475,-197.134
476,-197.193
477,-197.238
478,-197.311
479,-197.362
480,-197.416
481,-197.462
482,-197.522
483,-197.573
484,-197.626
485,-197.676
486,-197.75
487,-197.823
488,-197.894
489,-197.964
490,-198.039
491,-198.088
492,-198.136
493,-198.233
494,-198.272
495,-198.353
496,-198.393
497,-198.425
498,-198.477
499,-198.557
500,-198.603
