i,j,value
7,4,-0.00115819
7,5,-0.00113895
7,6,-0.0011168
7,7,-0.00109183
7,8,-0.00106413
7,9,-0.00103383
7,10,-0.00100104
7,11,-0.000965886
7,12,-0.000928499
7,13,-0.00088901
7,14,-0.000847555
7,15,-0.000804273
7,16,-0.000759301
7,17,-0.000712778
7,18,-0.000664845
7,19,-0.00061564
7,20,-0.0005653
7,21,-0.000513961
7,22,-0.000461757
7,23,-0.000408821
7,24,-0.000355283
7,25,-0.00030127
7,26,-0.000246909
7,27,-0.000192324
7,28,-0.000137636
7,29,-8.29668e-05
7,30,-2.84345e-05
7,31,0
8,-31,0
8,-30,-0.000103728
8,-29,-0.00017304
8,-28,-0.000241592
8,-27,-0.000309242
8,-26,-0.00037585
8,-25,-0.000441274
8,-24,-0.000505372
8,-23,-0.000568002
8,-22,-0.000629019
8,-21,-0.000688281
8,-20,-0.000745644
8,-19,-0.000800965
8,-18,-0.000854102
8,-17,-0.000904916
8,-16,-0.00095327
8,-15,-0.000999031
8,-14,-0.00104207
8,-13,-0.00108226
8,-12,-0.00111949
8,-11,-0.00115365
8,-10,-0.00118464
8,-9,-0.00121236
8,-8,-0.00123674
8,-7,-0.0012577
8,-6,-0.00127519
8,-5,-0.00128916
8,-4,-0.00129957
8,-3,-0.00130641
8,-2,-0.00130967
8,-1,-0.00130936
8,0,-0.0013055
8,1,-0.00129812
8,2,-0.00128727
8,3,-0.00127301
8,4,-0.00125541
8,5,-0.00123456
8,6,-0.00121055
8,7,-0.00118348
8,8,-0.00115346
8,9,-0.00112062
8,10,-0.00108509
8,11,-0.001047
8,12,-0.00100648
8,13,-0.00096369
8,14,-0.000918763
8,15,-0.000871852
8,16,-0.000823107
8,17,-0.000772678
8,18,-0.000720717
8,19,-0.000667372
8,20,-0.000612793
8,21,-0.000557127
8,22,-0.00050052
8,23,-0.000443116
8,24,-0.000385057
8,25,-0.000326481
8,26,-0.000267526
8,27,-0.000208327
8,28,-0.000149017
8,29,-8.97286e-05
8,30,-3.05904e-05
8,31,0
9,-31,0
9,-30,-0.000111154
9,-29,-0.000185239
9,-28,-0.000258505
9,-27,-0.000330802
9,-26,-0.000401976
9,-25,-0.000471878
9,-24,-0.000540353
9,-23,-0.00060725
9,-22,-0.000672414
9,-21,-0.000735693
9,-20,-0.000796933
9,-19,-0.000855983
9,-18,-0.000912691
9,-17,-0.00096691
9,-16,-0.00101849
9,-15,-0.0010673
9,-14,-0.00111319
9,-13,-0.00115604
9,-12,-0.00119573
9,-11,-0.00123213
9,-10,-0.00126514
9,-9,-0.00129467
9,-8,-0.00132062
9,-7,-0.00134293
9,-6,-0.00136154
9,-5,-0.00137639
9,-4,-0.00138745
9,-3,-0.0013947
9,-2,-0.00139814
9,-1,-0.00139777
9,0,-0.00139361
9,1,-0.00138571
9,2,-0.0013741
9,3,-0.00135887
9,4,-0.00134007
9,5,-0.00131781
9,6,-0.00129217
9,7,-0.00126328
9,8,-0.00123124
9,9,-0.0011962
9,10,-0.00115828
9,11,-0.00111763
9,12,-0.00107439
9,13,-0.00102872
9,14,-0.000980769
9,15,-0.000930699
9,16,-0.000878669
9,17,-0.000824838
9,18,-0.000769368
9,19,-0.000712417
9,20,-0.000654146
9,21,-0.000594711
9,22,-0.000534268
9,23,-0.000472972
9,24,-0.000410973
9,25,-0.000348421
9,26,-0.000285463
9,27,-0.000222243
9,28,-0.000158906
9,29,-9.55921e-05
9,30,-3.24404e-05
9,31,0
10,-31,0
10,-30,-0.000117459
10,-29,-0.000195571
10,-28,-0.000272815
10,-27,-0.00034903
10,-26,-0.000424055
10,-25,-0.000497731
10,-24,-0.000569896
10,-23,-0.000640389
10,-22,-0.000709047
10,-21,-0.00077571
10,-20,-0.000840215
10,-19,-0.000902404
10,-18,-0.000962117
10,-17,-0.0010192
10,-16,-0.0010735
10,-15,-0.00112487
10,-14,-0.00117316
10,-13,-0.00121824
10,-12,-0.00125998
10,-11,-0.00129827
10,-10,-0.00133298
10,-9,-0.00136402
10,-8,-0.0013913
10,-7,-0.00141474
10,-6,-0.00143428
10,-5,-0.00144986
10,-4,-0.00146147
10,-3,-0.00146906
10,-2,-0.00147264
10,-1,-0.00147221
10,0,-0.00146781
10,1,-0.00145946
10,2,-0.00144722
10,3,-0.00143116
10,4,-0.00141135
10,5,-0.0013879
10,6,-0.0013609
10,7,-0.00133047
10,8,-0.00129674
10,9,-0.00125984
10,10,-0.00121991
10,11,-0.0011771
10,12,-0.00113157
10,13,-0.00108348
10,14,-0.00103298
10,15,-0.000980253
10,16,-0.000925456
10,17,-0.00086876
10,18,-0.000810335
10,19,-0.000750347
10,20,-0.000688965
10,21,-0.000626355
10,22,-0.00056268
10,23,-0.000498103
10,24,-0.000432784
10,25,-0.000366881
10,26,-0.000300548
10,27,-0.000233941
10,28,-0.000167209
10,29,-0.000100501
10,30,-3.3967e-05
10,31,0
11,-31,0
11,-30,-0.000122585
11,-29,-0.00020394
11,-28,-0.000284386
11,-27,-0.000363756
11,-26,-0.000441882
11,-25,-0.000518595
11,-24,-0.000593728
11,-23,-0.000667112
11,-22,-0.000738578
11,-21,-0.000807959
11,-20,-0.000875087
11,-19,-0.000939796
11,-18,-0.00100192
11,-17,-0.0010613
11,-16,-0.00111777
11,-15,-0.00117119
11,-14,-0.00122141
11,-13,-0.00126828
11,-12,-0.00131167
11,-11,-0.00135145
11,-10,-0.00138752
11,-9,-0.00141977
11,-8,-0.0014481
11,-7,-0.00147244
11,-6,-0.00149273
11,-5,-0.0015089
11,-4,-0.00152093
11,-3,-0.00152879
11,-2,-0.00153248
11,-1,-0.00153201
11,0,-0.0015274
11,1,-0.00151869
11,2,-0.00150594
11,3,-0.00148921
11,4,-0.00146859
11,5,-0.00144418
11,6,-0.00141609
11,7,-0.00138443
11,8,-0.00134933
11,9,-0.00131094
11,10,-0.0012694
11,11,-0.00122486
11,12,-0.00117749
11,13,-0.00112745
11,14,-0.00107492
11,15,-0.00102005
11,16,-0.000963033
11,17,-0.000904036
11,18,-0.000843236
11,19,-0.000780808
11,20,-0.000716926
11,21,-0.000651763
11,22,-0.00058549
11,23,-0.000518276
11,24,-0.000450287
11,25,-0.000381688
11,26,-0.000312643
11,27,-0.000243309
11,28,-0.000173847
11,29,-0.000104411
11,30,-3.51561e-05
11,31,0
12,-31,0
12,-30,-0.000126484
12,-29,-0.00021027
12,-28,-0.000293115
12,-27,-0.000374848
12,-26,-0.000455294
12,-25,-0.00053428
12,-24,-0.000611632
12,-23,-0.000687177
12,-22,-0.000760741
12,-21,-0.000832151
12,-20,-0.000901235
12,-19,-0.000967821
12,-18,-0.00103174
12,-17,-0.00109283
12,-16,-0.00115092
12,-15,-0.00120587
12,-14,-0.00125751
12,-13,-0.0013057
12,-12,-0.00135031
12,-11,-0.00139121
12,-10,-0.00142828
12,-9,-0.00146142
12,-8,-0.00149053
12,-7,-0.00151553
12,-6,-0.00153636
12,-5,-0.00155296
12,-4,-0.0015653
12,-3,-0.00157336
12,-2,-0.00157713
12,-1,-0.00157661
12,0,-0.00157184
12,1,-0.00156286
12,2,-0.00154972
12,3,-0.0015325
12,4,-0.00151128
12,5,-0.00148615
12,6,-0.00145724
12,7,-0.00142466
12,8,-0.00138855
12,9,-0.00134905
12,10,-0.0013063
12,11,-0.00126048
12,12,-0.00121174
12,13,-0.00116025
12,14,-0.00110619
12,15,-0.00104973
12,16,-0.000991058
12,17,-0.000930344
12,18,-0.000867773
12,19,-0.000803523
12,20,-0.000737775
12,21,-0.000670706
12,22,-0.000602491
12,23,-0.000533306
12,24,-0.000463322
12,25,-0.00039271
12,26,-0.000321635
12,27,-0.000250265
12,28,-0.000178761
12,29,-0.000107286
12,30,-3.5997e-05
12,31,0
13,-31,0
13,-30,-0.000129123
13,-29,-0.000214506
13,-28,-0.000298927
13,-27,-0.00038221
13,-26,-0.000464177
13,-25,-0.000544651
13,-24,-0.000623455
13,-23,-0.000700412
13,-22,-0.000775345
13,-21,-0.000848078
13,-20,-0.000918434
13,-19,-0.00098624
13,-18,-0.00105132
13,-17,-0.00111352
13,-16,-0.00117266
13,-15,-0.00122858
13,-14,-0.00128114
13,-13,-0.00133019
13,-12,-0.00137558
13,-11,-0.00141719
13,-10,-0.0014549
13,-9,-0.0014886
13,-8,-0.00151821
13,-7,-0.00154363
13,-6,-0.0015648
13,-5,-0.00158168
13,-4,-0.00159421
13,-3,-0.00160238
13,-2,-0.00160619
13,-1,-0.00160564
13,0,-0.00160076
13,1,-0.0015916
13,2,-0.00157821
13,3,-0.00156066
13,4,-0.00153904
13,5,-0.00151345
13,6,-0.001484
13,7,-0.00145083
13,8,-0.00141405
13,9,-0.00137383
13,10,-0.00133031
13,11,-0.00128365
13,12,-0.00123401
13,13,-0.00118159
13,14,-0.00112654
13,15,-0.00106904
13,16,-0.00100929
13,17,-0.000947459
13,18,-0.000883733
13,19,-0.000818297
13,20,-0.000751331
13,21,-0.000683018
13,22,-0.000613537
13,23,-0.000543065
13,24,-0.000471778
13,25,-0.000399849
13,26,-0.000327449
13,27,-0.000254747
13,28,-0.000181909
13,29,-0.0001091
13,30,-3.64828e-05
13,31,0
14,-31,0
14,-30,-0.000130482
14,-29,-0.000216616
14,-28,-0.000301777
14,-27,-0.000385785
14,-26,-0.000468463
14,-25,-0.00054963
14,-24,-0.000629107
14,-23,-0.000706716
14,-22,-0.000782279
14,-21,-0.000855616
14,-20,-0.000926552
14,-19,-0.000994911
14,-18,-0.00106052
14,-17,-0.00112321
14,-16,-0.00118282
14,-15,-0.00123918
14,-14,-0.00129214
14,-13,-0.00134155
14,-12,-0.00138728
14,-11,-0.0014292
14,-10,-0.00146718
14,-9,-0.00150113
14,-8,-0.00153094
14,-7,-0.00155653
14,-6,-0.00157784
14,-5,-0.00159482
14,-4,-0.00160742
14,-3,-0.00161563
14,-2,-0.00161945
14,-1,-0.00161887
14,0,-0.00161394
14,1,-0.00160468
14,2,-0.00159117
14,3,-0.00157346
14,4,-0.00155166
14,5,-0.00152586
14,6,-0.00149617
14,7,-0.00146272
14,8,-0.00142565
14,9,-0.0013851
14,10,-0.00134122
14,11,-0.00129418
14,12,-0.00124415
14,13,-0.00119129
14,14,-0.0011358
14,15,-0.00107783
14,16,-0.00101759
14,17,-0.000955247
14,18,-0.000890994
14,19,-0.000825014
14,20,-0.00075749
14,21,-0.000688606
14,22,-0.000618541
14,23,-0.000547476
14,24,-0.000475588
14,25,-0.000403051
14,26,-0.000330039
14,27,-0.000256721
14,28,-0.000183266
14,29,-0.000109841
14,30,-3.661e-05
14,31,0
15,-31,0
15,-30,-0.000130553
15,-29,-0.000216588
15,-28,-0.000301649
15,-27,-0.000385556
15,-26,-0.000468129
15,-25,-0.00054919
15,-24,-0.000628559
15,-23,-0.000706058
15,-22,-0.000781508
15,-21,-0.000854731
15,-20,-0.000925551
15,-19,-0.000993793
15,-18,-0.00105928
15,-17,-0.00112186
15,-16,-0.00118134
15,-15,-0.00123759
15,-14,-0.00129044
15,-13,-0.00133974
15,-12,-0.00138537
15,-11,-0.00142718
15,-10,-0.00146507
15,-9,-0.00149892
15,-8,-0.00152865
15,-7,-0.00155417
15,-6,-0.00157541
15,-5,-0.00159233
15,-4,-0.00160489
15,-3,-0.00161306
15,-2,-0.00161684
15,-1,-0.00161625
15,0,-0.0016113
15,1,-0.00160205
15,2,-0.00158854
15,3,-0.00157086
15,4,-0.00154909
15,5,-0.00152333
15,6,-0.00149369
15,7,-0.00146029
15,8,-0.00142328
15,9,-0.0013828
15,10,-0.001339
15,11,-0.00129204
15,12,-0.0012421
15,13,-0.00118933
15,14,-0.00113392
15,15,-0.00107606
15,16,-0.00101591
15,17,-0.000953671
15,18,-0.00088952
15,19,-0.000823642
15,20,-0.000756222
15,21,-0.000687441
15,22,-0.00061748
15,23,-0.000546519
15,24,-0.000474734
15,25,-0.000402301
15,26,-0.000329392
15,27,-0.000256178
15,28,-0.000182827
15,29,-0.000109506
15,30,-3.6379e-05
15,31,0
16,-31,0
16,-30,-0.000129341
16,-29,-0.000214434
16,-28,-0.00029856
16,-27,-0.000381543
16,-26,-0.000463203
16,-25,-0.000543363
16,-24,-0.000621847
16,-23,-0.000698477
16,-22,-0.000773077
16,-21,-0.00084547
16,-20,-0.000915482
16,-19,-0.000982942
16,-18,-0.00104768
16,-17,-0.00110952
16,-16,-0.00116832
16,-15,-0.0012239
16,-14,-0.00127612
16,-13,-0.00132484
16,-12,-0.00136991
16,-11,-0.00141122
16,-10,-0.00144864
16,-9,-0.00148208
16,-8,-0.00151144
16,-7,-0.00153664
16,-6,-0.00155761
16,-5,-0.00157431
16,-4,-0.00158669
16,-3,-0.00159475
16,-2,-0.00159847
16,-1,-0.00159786
16,0,-0.00159295
16,1,-0.00158379
16,2,-0.00157043
16,3,-0.00155294
16,4,-0.00153141
16,5,-0.00150594
16,6,-0.00147664
16,7,-0.00144362
16,8,-0.00140704
16,9,-0.00136702
16,10,-0.00132372
16,11,-0.0012773
16,12,-0.00122793
16,13,-0.00117576
16,14,-0.00112099
16,15,-0.00106378
16,16,-0.00100432
16,17,-0.000942789
16,18,-0.000879364
16,19,-0.000814232
16,20,-0.000747572
16,21,-0.000679565
16,22,-0.000610391
16,23,-0.000540226
16,24,-0.000469246
16,25,-0.000397623
16,26,-0.00032553
16,27,-0.000253134
16,28,-0.000180603
16,29,-0.000108102
16,30,-3.57937e-05
16,31,0
17,-31,0
17,-30,-0.000126865
17,-29,-0.000210184
17,-28,-0.000292555
17,-27,-0.000373803
17,-26,-0.000453754
17,-25,-0.000532233
17,-24,-0.000609067
17,-23,-0.000684082
17,-22,-0.000757106
17,-21,-0.000827966
17,-20,-0.000896491
17,-19,-0.000962513
17,-18,-0.00102587
17,-17,-0.00108639
17,-16,-0.00114391
17,-15,-0.0011983
17,-14,-0.00124939
17,-13,-0.00129705
17,-12,-0.00134114
17,-11,-0.00138154
17,-10,-0.00141814
17,-9,-0.00145084
17,-8,-0.00147955
17,-7,-0.00150418
17,-6,-0.00152468
17,-5,-0.001541
17,-4,-0.0015531
17,-3,-0.00156096
17,-2,-0.00156458
17,-1,-0.00156397
17,0,-0.00155915
17,1,-0.00155017
17,2,-0.00153709
17,3,-0.00151996
17,4,-0.00149888
17,5,-0.00147395
17,6,-0.00144526
17,7,-0.00141295
17,8,-0.00137714
17,9,-0.00133797
17,10,-0.0012956
17,11,-0.00125016
17,12,-0.00120184
17,13,-0.00115078
17,14,-0.00109717
17,15,-0.00104118
17,16,-0.00098298
17,17,-0.00092275
17,18,-0.000860668
17,19,-0.000796912
17,20,-0.000731659
17,21,-0.000665088
17,22,-0.000597371
17,23,-0.000528684
17,24,-0.000459198
17,25,-0.000389082
17,26,-0.000318505
17,27,-0.000247631
17,28,-0.000176625
17,29,-0.000105649
17,30,-3.48613e-05
17,31,0
18,-31,0
18,-30,-0.000123155
18,-29,-0.000203892
18,-28,-0.000283708
18,-27,-0.000362433
18,-26,-0.000439899
18,-25,-0.000515936
18,-24,-0.000590376
18,-23,-0.000663051
18,-22,-0.000733792
18,-21,-0.000802434
18,-20,-0.00086881
18,-19,-0.000932758
18,-18,-0.000994116
18,-17,-0.00105273
18,-16,-0.00110844
18,-15,-0.0011611
18,-14,-0.00121057
18,-13,-0.00125671
18,-12,-0.0012994
18,-11,-0.00133851
18,-10,-0.00137394
18,-9,-0.00140558
18,-8,-0.00143336
18,-7,-0.0014572
18,-6,-0.00147703
18,-5,-0.00149282
18,-4,-0.00150452
18,-3,-0.00151211
18,-2,-0.0015156
18,-1,-0.00151499
18,0,-0.00151031
18,1,-0.0015016
18,2,-0.00148891
18,3,-0.00147232
18,4,-0.00145189
18,5,-0.00142773
18,6,-0.00139994
18,7,-0.00136864
18,8,-0.00133395
18,9,-0.00129601
18,10,-0.00125497
18,11,-0.00121096
18,12,-0.00116415
18,13,-0.00111469
18,14,-0.00106276
18,15,-0.00100852
18,16,-0.000952144
18,17,-0.000893797
18,18,-0.000833656
18,19,-0.000771892
18,20,-0.000708677
18,21,-0.000644182
18,22,-0.000578578
18,23,-0.000512032
18,24,-0.000444711
18,25,-0.00037678
18,26,-0.000308401
18,27,-0.000239735
18,28,-0.000170941
18,29,-0.000102175
18,30,-3.3593e-05
18,31,0
19,-31,0
19,-30,-0.000118255
19,-29,-0.00019563
19,-28,-0.000272121
19,-27,-0.000347565
19,-26,-0.000421799
19,-25,-0.000494662
19,-24,-0.000565991
19,-23,-0.000635625
19,-22,-0.000703404
19,-21,-0.000769168
19,-20,-0.000832758
19,-19,-0.000894018
19,-18,-0.000952794
19,-17,-0.00100894
19,-16,-0.00106229
19,-15,-0.00111273
19,-14,-0.00116011
19,-13,-0.00120429
19,-12,-0.00124516
19,-11,-0.00128261
19,-10,-0.00131653
19,-9,-0.00134683
19,-8,-0.00137342
19,-7,-0.00139623
19,-6,-0.00141521
19,-5,-0.00143031
19,-4,-0.00144149
19,-3,-0.00144875
19,-2,-0.00145208
19,-1,-0.00145148
19,0,-0.00144698
19,1,-0.00143862
19,2,-0.00142646
19,3,-0.00141055
19,4,-0.00139097
19,5,-0.00136782
19,6,-0.0013412
19,7,-0.00131121
19,8,-0.00127797
19,9,-0.00124162
19,10,-0.00120229
19,11,-0.00116013
19,12,-0.00111528
19,13,-0.0010679
19,14,-0.00101815
19,15,-0.00096618
19,16,-0.000912163
19,17,-0.00085626
19,18,-0.000798636
19,19,-0.000739456
19,20,-0.000678885
19,21,-0.000617087
19,22,-0.000554225
19,23,-0.00049046
19,24,-0.000425952
19,25,-0.000360858
19,26,-0.000295334
19,27,-0.000229535
19,28,-0.000163614
19,29,-9.77198e-05
19,30,-3.20027e-05
19,31,0
20,-31,0
20,-30,-0.00011222
20,-29,-0.000185491
20,-28,-0.000257924
20,-27,-0.000329363
20,-26,-0.000399655
20,-25,-0.000468646
20,-24,-0.000536182
20,-23,-0.00060211
20,-22,-0.00066628
20,-21,-0.000728538
20,-20,-0.000788736
20,-19,-0.000846725
20,-18,-0.000902359
20,-17,-0.000955496
20,-16,-0.001006
20,-15,-0.00105373
20,-14,-0.00109856
20,-13,-0.00114037
20,-12,-0.00117904
20,-11,-0.00121447
20,-10,-0.00124656
20,-9,-0.00127522
20,-8,-0.00130037
20,-7,-0.00132195
20,-6,-0.00133989
20,-5,-0.00135416
20,-4,-0.00136474
20,-3,-0.00137159
20,-2,-0.00137472
20,-1,-0.00137414
20,0,-0.00136986
20,1,-0.00136194
20,2,-0.00135041
20,3,-0.00133534
20,4,-0.0013168
20,5,-0.00129488
20,6,-0.00126967
20,7,-0.00124127
20,8,-0.00120981
20,9,-0.00117539
20,10,-0.00113816
20,11,-0.00109824
20,12,-0.00105578
20,13,-0.00101093
20,14,-0.000963822
20,15,-0.000914622
20,16,-0.00086348
20,17,-0.000810553
20,18,-0.000755995
20,19,-0.000699963
20,20,-0.000642614
20,21,-0.000584102
20,22,-0.000524581
20,23,-0.000464205
20,24,-0.000403125
20,25,-0.00034149
20,26,-0.000279447
20,27,-0.000217145
20,28,-0.000154725
20,29,-9.23326e-05
20,30,-3.01078e-05
20,31,0
21,-31,0
21,-30,-0.000105115
21,-29,-0.000173586
21,-28,-0.000241271
21,-27,-0.000308027
21,-26,-0.000373708
21,-25,-0.000438171
21,-24,-0.000501273
21,-23,-0.000562871
21,-22,-0.000622822
21,-21,-0.000680985
21,-20,-0.000737221
21,-19,-0.00079139
21,-18,-0.000843357
21,-17,-0.000892989
21,-16,-0.000940155
21,-15,-0.000984732
21,-14,-0.0010266
21,-13,-0.00106564
21,-12,-0.00110175
21,-11,-0.00113483
21,-10,-0.00116479
21,-9,-0.00119154
21,-8,-0.00121502
21,-7,-0.00123515
21,-6,-0.0012519
21,-5,-0.00126521
21,-4,-0.00127507
21,-3,-0.00128145
21,-2,-0.00128436
21,-1,-0.0012838
21,0,-0.0012798
21,1,-0.00127238
21,2,-0.0012616
21,3,-0.00124751
21,4,-0.00123018
21,5,-0.0012097
21,6,-0.00118614
21,7,-0.0011596
21,8,-0.0011302
21,9,-0.00109805
21,10,-0.00106326
21,11,-0.00102596
21,12,-0.000986292
21,13,-0.000944382
21,14,-0.000900372
21,15,-0.000854404
21,16,-0.000806621
21,17,-0.000757168
21,18,-0.000706192
21,19,-0.000653839
21,20,-0.000600254
21,21,-0.000545581
21,22,-0.000489966
21,23,-0.000433551
21,24,-0.000376477
21,25,-0.000318885
21,26,-0.000260912
21,27,-0.000202696
21,28,-0.000144371
21,29,-8.60712e-05
21,30,-2.79286e-05
21,31,0
22,-31,0
22,-30,-9.70164e-05
22,-29,-0.000160041
22,-28,-0.000222341
22,-27,-0.000283783
22,-26,-0.000344235
22,-25,-0.000403564
22,-24,-0.000461638
22,-23,-0.000518326
22,-22,-0.000573496
22,-21,-0.000627018
22,-20,-0.000678763
22,-19,-0.000728605
22,-18,-0.000776418
22,-17,-0.00082208
22,-16,-0.000865472
22,-15,-0.000906479
22,-14,-0.00094499
22,-13,-0.000980901
22,-12,-0.00101411
22,-11,-0.00104453
22,-10,-0.00107208
22,-9,-0.00109668
22,-8,-0.00111826
22,-7,-0.00113677
22,-6,-0.00115216
22,-5,-0.00116439
22,-4,-0.00117345
22,-3,-0.0011793
22,-2,-0.00118196
22,-1,-0.00118143
22,0,-0.00117773
22,1,-0.0011709
22,2,-0.00116096
22,3,-0.00114799
22,4,-0.00113203
22,5,-0.00111317
22,6,-0.00109148
22,7,-0.00106706
22,8,-0.00104
22,9,-0.0010104
22,10,-0.000978384
22,11,-0.000944059
22,12,-0.000907548
22,13,-0.000868976
22,14,-0.000828472
22,15,-0.000786165
22,16,-0.000742188
22,17,-0.000696674
22,18,-0.000649758
22,19,-0.000601573
22,20,-0.000552255
22,21,-0.000501935
22,22,-0.000450747
22,23,-0.000398823
22,24,-0.000346292
22,25,-0.000293284
22,26,-0.000239926
22,27,-0.000186343
22,28,-0.000132661
22,29,-7.90018e-05
22,30,-2.54881e-05
22,31,0
23,-31,0
23,-30,-8.80103e-05
23,-29,-0.000145
23,-28,-0.000201333
23,-27,-0.000256889
23,-26,-0.000311548
23,-25,-0.00036519
23,-24,-0.000417695
23,-23,-0.000468945
23,-22,-0.00051882
23,-21,-0.000567204
23,-20,-0.00061398
23,-19,-0.000659032
23,-18,-0.000702248
23,-17,-0.000743518
23,-16,-0.000782733
23,-15,-0.000819791
23,-14,-0.000854591
23,-13,-0.000887039
23,-12,-0.000917047
23,-11,-0.000944531
23,-10,-0.000969416
23,-9,-0.000991634
23,-8,-0.00101113
23,-7,-0.00102784
23,-6,-0.00104173
23,-5,-0.00105277
23,-4,-0.00106094
23,-3,-0.00106621
23,-2,-0.0010686
23,-1,-0.00106811
23,0,-0.00106475
23,1,-0.00105855
23,2,-0.00104956
23,3,-0.00103782
23,4,-0.00102338
23,5,-0.00100632
23,6,-0.000986706
23,7,-0.000964618
23,8,-0.000940145
23,9,-0.000913382
23,10,-0.000884429
23,11,-0.000853391
23,12,-0.000820378
23,13,-0.000785501
23,14,-0.000748877
23,15,-0.000710623
23,16,-0.000670859
23,17,-0.000629706
23,18,-0.000587284
23,19,-0.000543715
23,20,-0.000499121
23,21,-0.000453621
23,22,-0.000407337
23,23,-0.000360386
23,24,-0.000312886
23,25,-0.000264955
23,26,-0.000216708
23,27,-0.000168257
23,28,-0.000119717
23,29,-7.11985e-05
23,30,-2.28118e-05
23,31,0
24,-31,0
24,-30,-7.81905e-05
24,-29,-0.000128619
24,-28,-0.000178466
24,-27,-0.000227624
24,-26,-0.000275986
24,-25,-0.000323448
24,-24,-0.000369901
24,-23,-0.000415242
24,-22,-0.000459366
24,-21,-0.000502167
24,-20,-0.000543544
24,-19,-0.000583395
24,-18,-0.000621619
24,-17,-0.000658119
24,-16,-0.000692801
24,-15,-0.000725571
24,-14,-0.000756344
24,-13,-0.000785034
24,-12,-0.000811564
24,-11,-0.000835861
24,-10,-0.000857858
24,-9,-0.000877495
24,-8,-0.000894719
24,-7,-0.000909486
24,-6,-0.000921757
24,-5,-0.000931506
24,-4,-0.00093871
24,-3,-0.000943361
24,-2,-0.000945456
24,-1,-0.000945001
24,0,-0.000942013
24,1,-0.000936518
24,2,-0.000928548
24,3,-0.000918147
24,4,-0.000905364
24,5,-0.000890257
24,6,-0.000872892
24,7,-0.00085334
24,8,-0.000831679
24,9,-0.000807992
24,10,-0.000782369
24,11,-0.000754901
24,12,-0.000725686
24,13,-0.000694823
24,14,-0.000662413
24,15,-0.000628562
24,16,-0.000593375
24,17,-0.000556958
24,18,-0.000519419
24,19,-0.000480866
24,20,-0.000441404
24,21,-0.000401142
24,22,-0.000360185
24,23,-0.000318638
24,24,-0.000276606
24,25,-0.000234193
24,26,-0.000191499
24,27,-0.000148626
24,28,-0.000105675
24,29,-6.27423e-05
24,30,-1.99274e-05
24,31,0
25,-31,0
25,-30,-6.76587e-05
25,-29,-0.000111069
25,-28,-0.000153977
25,-27,-0.000196291
25,-26,-0.000237919
25,-25,-0.000278769
25,-24,-0.000318751
25,-23,-0.000357774
25,-22,-0.000395746
25,-21,-0.000432579
25,-20,-0.000468185
25,-19,-0.000502474
25,-18,-0.000535363
25,-17,-0.000566766
25,-16,-0.000596602
25,-15,-0.000624792
25,-14,-0.000651261
25,-13,-0.000675937
25,-12,-0.000698753
25,-11,-0.000719646
25,-10,-0.000738559
25,-9,-0.00075544
25,-8,-0.000770244
25,-7,-0.000782933
25,-6,-0.000793475
25,-5,-0.000801844
25,-4,-0.000808026
25,-3,-0.000812009
25,-2,-0.000813793
25,-1,-0.000813383
25,0,-0.000810794
25,1,-0.000806047
25,2,-0.000799172
25,3,-0.000790204
25,4,-0.000779187
25,5,-0.000766171
25,6,-0.000751212
25,7,-0.000734372
25,8,-0.000715717
25,9,-0.000695319
25,10,-0.000673254
25,11,-0.000649603
25,12,-0.000624448
25,13,-0.000597875
25,14,-0.000569971
25,15,-0.000540827
25,16,-0.000510533
25,17,-0.000479181
25,18,-0.000446863
25,19,-0.000413671
25,20,-0.000379699
25,21,-0.000345037
25,22,-0.000309777
25,23,-0.00027401
25,24,-0.000237826
25,25,-0.000201313
25,26,-0.000164559
25,27,-0.000127652
25,28,-9.06775e-05
25,29,-5.37202e-05
25,30,-1.68643e-05
25,31,0
26,-31,0
26,-30,-5.65228e-05
26,-29,-9.2529e-05
26,-28,-0.000128117
26,-27,-0.000163212
26,-26,-0.000197736
26,-25,-0.000231613
26,-24,-0.000264769
26,-23,-0.000297127
26,-22,-0.000328613
26,-21,-0.000359153
26,-20,-0.000388672
26,-19,-0.000417099
26,-18,-0.000444363
26,-17,-0.000470393
26,-16,-0.000495121
26,-15,-0.000518484
26,-14,-0.000540418
26,-13,-0.000560864
26,-12,-0.000579767
26,-11,-0.000597074
26,-10,-0.000612738
26,-9,-0.000626716
26,-8,-0.000638972
26,-7,-0.000649473
26,-6,-0.000658194
26,-5,-0.000665113
26,-4,-0.000670218
26,-3,-0.000673499
26,-2,-0.000674958
26,-1,-0.000674597
26,0,-0.00067243
26,1,-0.000668474
26,2,-0.000662753
26,3,-0.000655298
26,4,-0.000646144
26,5,-0.000635332
26,6,-0.00062291
26,7,-0.000608928
26,8,-0.000593442
26,9,-0.000576512
26,10,-0.0005582
26,11,-0.000538572
26,12,-0.000517698
26,13,-0.000495648
26,14,-0.000472495
26,15,-0.000448314
26,16,-0.000423179
26,17,-0.000397168
26,18,-0.000370355
26,19,-0.000342819
26,20,-0.000314635
26,21,-0.00028588
26,22,-0.000256629
26,23,-0.000226958
26,24,-0.000196941
26,25,-0.000166652
26,26,-0.000136164
26,27,-0.000105549
26,28,-7.48792e-05
26,29,-4.42241e-05
26,30,-1.36539e-05
26,31,0
27,-31,0
27,-30,-4.48965e-05
27,-29,-7.3188e-05
27,-28,-0.00010115
