iteration,S
263,-199.408
264,-199.642
265,-199.886
266,-200.117
267,-200.35
268,-200.573
269,-200.807
270,-200.995
271,-201.297
272,-201.485
273,-201.741
274,-202.034
275,-202.309
276,-202.544
277,-202.76
278,-203.015
279,-203.242
280,-203.491
281,-203.679
282,-203.851
283,-204.107
284,-204.322
285,-204.548
286,-204.756
287,-205.001
288,-205.164
289,-205.365
290,-205.545
291,-205.707
292,-205.895
293,-206.077
294,-206.284
295,-206.419
296,-206.558
297,-206.732
298,-206.891
299,-207.057
300,-207.229
301,-207.392
302,-207.617
303,-207.764
304,-207.903
305,-208.084
306,-208.248
307,-208.446
308,-208.605
309,-208.734
310,-208.887
311,-209.065
312,-209.236
313,-209.379
314,-209.52
315,-209.674
316,-209.858
317,-210.022
318,-210.225
319,-210.366
320,-210.523
321,-210.65
322,-210.77
323,-210.914
324,-211.039
325,-211.151
326,-211.3
327,-211.419
328,-211.544
329,-211.747
330,-211.876
331,-212.01
332,-212.136
333,-212.273
334,-212.406
335,-212.533
336,-212.659
337,-212.809
338,-212.914
339,-213.082
340,-213.241
341,-213.381
342,-213.526
343,-213.632
344,-213.767
345,-213.881
346,-213.991
347,-214.121
348,-214.224
349,-214.336
350,-214.458
351,-214.58
352,-214.682
353,-214.786
354,-214.908
355,-215.012
356,-215.159
357,-215.269
358,-215.374
359,-215.492
360,-215.607
361,-215.683
362,-215.802
363,-215.899
364,-216.007
365,-216.142
366,-216.26
367,-216.343
368,-216.44
369,-216.524
370,-216.617
371,-216.727
372,-216.805
373,-216.889
374,-217.015
375,-217.136
376,-217.224
377,-217.293
378,-217.367
379,-217.486
380,-217.618
381,-217.739
382,-217.828
383,-217.913
384,-218.007
385,-218.117
386,-218.235
387,-218.313
388,-218.407
389,-218.499
390,-218.583
391,-218.684
392,-218.763
393,-218.831
394,-218.913
395,-218.985
396,-219.068
397,-219.157
398,-219.258
399,-219.345
400,-219.434
401,-219.499
402,-219.579
403,-219.651
404,-219.71
405,-219.797
406,-219.863
407,-219.921
408,-220.004
409,-220.073
410,-220.129
411,-220.195
412,-220.275
413,-220.344
414,-220.432
415,-220.494
416,-220.558
417,-220.645
418,-220.71
419,-220.781
420,-220.838
421,-220.92
422,-220.978
423,-221.06
424,-221.123
425,-221.199
426,-221.273
427,-221.338
428,-221.457
429,-221.525
430,-221.6
431,-221.663
432,-221.726
433,-221.795
434,-221.866
435,-221.944
436,-222.005
437,-222.075
438,-222.13
439,-222.191
440,-222.259
441,-222.32
442,-222.376
443,-222.442
444,-222.504
445,-222.576
446,-222.625
447,-222.681
448,-222.729
449,-222.797
450,-222.869
451,-222.922
452,-222.992
453,-223.047
454,-223.117
455,-223.165
456,-223.227
457,-223.287
458,-223.342
459,-223.398
460,-223.458
461,-223.524
462,-223.59
463,-223.641
464,-223.687
465,-223.738
466,-223.793
467,-223.844
468,-223.894
469,-223.937
470,-223.993
471,-224.035
472,-224.106
473,-224.161
474,-224.222
475,-224.27
476,-224.319
477,-224.391
478,-224.458
479,-224.514
480,-224.557
481,-224.603
482,-224.655
483,-224.705
484,-224.76
485,-224.804
486,-224.855
487,-224.908
488,-224.978
489,-225.037
490,-225.077
491,-225.119
492,-225.168
493,-225.23
494,-225.29
495,-225.33
496,-225.369
497,-225.411
498,-225.463
499,-225.501
500,-225.544
