iteration,S
0,-0
1,8.21336e+30
2,8.21336e+30
3,8.21336e+30
4,8.21336e+30
5,8.21336e+30
6,8.21336e+30
7,8.21336e+30
8,8.21336e+30
9,8.21336e+30
10,8.21336e+30
11,8.21336e+30
12,8.21336e+30
13,8.21336e+30
14,8.21336e+30
15,8.21336e+30
16,8.21336e+30
17,8.21336e+30
18,8.21336e+30
19,8.21336e+30
20,8.21336e+30
21,8.21336e+30
22,8.21336e+30
23,8.21336e+30
24,8.21336e+30
25,8.21336e+30
26,8.21336e+30
27,8.21336e+30
28,8.21336e+30
29,8.21336e+30
30,8.21336e+30
31,8.21336e+30
32,8.21336e+30
33,8.21336e+30
34,8.21336e+30
35,8.21336e+30
36,8.21336e+30
37,8.21336e+30
38,8.21336e+30
39,8.21336e+30
40,8.21336e+30
41,8.21336e+30
42,8.21336e+30
43,8.21336e+30
44,8.21336e+30
45,8.21336e+30
46,8.21336e+30
47,8.21336e+30
48,8.21336e+30
49,8.21336e+30
50,8.21336e+30
51,8.21336e+30
52,8.21336e+30
53,8.21336e+30
54,8.21336e+30
55,8.21336e+30
56,8.21336e+30
57,8.21336e+30
58,8.21336e+30
59,8.21336e+30
60,8.21336e+30
61,8.21336e+30
62,8.21336e+30
63,8.21336e+30
64,8.21336e+30
65,8.21336e+30
66,8.21336e+30
67,8.21336e+30
68,8.21336e+30
69,8.21336e+30
70,8.21336e+30
71,8.21336e+30
72,8.21336e+30
73,8.21336e+30
74,8.21336e+30
75,8.21336e+30
76,8.21336e+30
77,8.21336e+30
78,8.21336e+30
79,8.21336e+30
80,8.21336e+30
81,8.21336e+30
82,8.21336e+30
83,8.21336e+30
84,8.21336e+30
85,8.21336e+30
86,8.21336e+30
87,8.21336e+30
88,8.21336e+30
89,8.21336e+30
90,8.21336e+30
91,8.21336e+30
92,8.21336e+30
93,8.21336e+30
94,8.21336e+30
95,8.21336e+30
96,8.21336e+30
97,8.21336e+30
98,8.21336e+30
99,8.21336e+30
100,8.21336e+30
101,8.21336e+30
102,8.21336e+30
103,8.21336e+30
104,8.21336e+30
105,8.21336e+30
106,8.21336e+30
107,8.21336e+30
108,8.21336e+30
109,8.21336e+30
110,8.21336e+30
111,8.21336e+30
112,8.21336e+30
113,8.21336e+30
114,8.21336e+30
115,8.21336e+30
116,8.21336e+30
117,8.21336e+30
118,8.21336e+30
119,8.21336e+30
120,8.21336e+30
121,8.21336e+30
122,8.21336e+30
123,8.21336e+30
124,8.21336e+30
125,8.21336e+30
126,8.21336e+30
127,8.21336e+30
128,8.21336e+30
129,8.21336e+30
130,8.21336e+30
131,8.21336e+30
132,8.21336e+30
133,8.21336e+30
134,8.21336e+30
135,8.21336e+30
136,8.21336e+30
137,8.21336e+30
138,8.21336e+30
139,8.21336e+30
140,8.21336e+30
141,8.21336e+30
142,8.21336e+30
143,8.21336e+30
144,8.21336e+30
145,8.21336e+30
146,8.21336e+30
147,8.21336e+30
148,8.21336e+30
149,8.21336e+30
150,8.21336e+30
151,8.21336e+30
152,8.21336e+30
153,8.21336e+30
154,8.21336e+30
155,8.21336e+30
156,8.21336e+30
157,8.21336e+30
158,8.21336e+30
159,8.21336e+30
160,8.21336e+30
161,8.21336e+30
162,8.21336e+30
163,8.21336e+30
164,8.21336e+30
165,8.21336e+30
166,8.21336e+30
167,8.21336e+30
168,8.21336e+30
169,8.21336e+30
170,8.21336e+30
171,8.21336e+30
172,8.21336e+30
173,8.21336e+30
174,8.21336e+30
175,8.21336e+30
176,8.21336e+30
177,8.21336e+30
178,8.21336e+30
179,8.21336e+30
180,8.21336e+30
181,8.21336e+30
182,8.21336e+30
183,8.21336e+30
184,8.21336e+30
185,8.21336e+30
186,8.21336e+30
187,8.21336e+30
188,8.21336e+30
189,8.21336e+30
190,8.21336e+30
191,8.21336e+30
192,8.21336e+30
193,8.21336e+30
194,8.21336e+30
195,8.21336e+30
196,8.21336e+30
197,8.21336e+30
198,8.21336e+30
199,8.21336e+30
200,8.21336e+30
201,8.21336e+30
202,8.21336e+30
203,8.21336e+30
204,8.21336e+30
205,8.21336e+30
206,8.21336e+30
207,8.21336e+30
208,8.21336e+30
209,8.21336e+30
210,8.21336e+30
211,8.21336e+30
212,8.21336e+30
213,8.21336e+30
214,8.21336e+30
215,8.21336e+30
216,8.21336e+30
217,8.21336e+30
218,8.21336e+30
219,8.21336e+30
220,8.21336e+30
221,8.21336e+30
222,8.21336e+30
223,8.21336e+30
224,8.21336e+30
225,8.21336e+30
226,8.21336e+30
227,8.21336e+30
228,8.21336e+30
229,8.21336e+30
230,8.21336e+30
231,8.21336e+30
232,8.21336e+30
233,8.21336e+30
234,8.21336e+30
235,8.21336e+30
236,8.21336e+30
237,8.21336e+30
238,8.21336e+30
239,8.21336e+30
240,8.21336e+30
241,8.21336e+30
242,8.21336e+30
243,8.21336e+30
244,8.21336e+30
245,8.21336e+30
246,8.21336e+30
247,8.21336e+30
248,8.21336e+30
249,8.21336e+30
250,8.21336e+30
251,8.21336e+30
252,8.21336e+30
253,8.21336e+30
254,8.21336e+30
255,8.21336e+30
256,8.21336e+30
257,8.21336e+30
258,8.21336e+30
259,8.21336e+30
260,8.21336e+30
261,8.21336e+30
262,8.21336e+30
263,8.21336e+30
264,8.21336e+30
265,8.21336e+30
266,8.21336e+30
267,8.21336e+30
268,8.21336e+30
269,8.21336e+30
270,8.21336e+30
271,8.21336e+30
272,8.21336e+30
273,8.21336e+30
274,8.21336e+30
275,8.21336e+30
276,8.21336e+30
277,8.21336e+30
278,8.21336e+30
279,8.21336e+30
280,8.21336e+30
281,8.21336e+30
282,8.21336e+30
283,8.21336e+30
284,8.21336e+30
285,8.21336e+30
286,8.21336e+30
287,8.21336e+30
288,8.21336e+30
289,8.21336e+30
290,8.21336e+30
291,8.21336e+30
292,8.21336e+30
293,8.21336e+30
294,8.21336e+30
295,8.21336e+30
296,8.21336e+30
297,8.21336e+30
298,8.21336e+30
299,8.21336e+30
300,8.21336e+30
301,8.21336e+30
302,8.21336e+30
303,8.21336e+30
304,8.21336e+30
305,8.21336e+30
306,8.21336e+30
307,8.21336e+30
308,8.21336e+30
309,8.21336e+30
310,8.21336e+30
311,8.21336e+30
312,8.21336e+30
313,8.21336e+30
314,8.21336e+30
315,8.21336e+30
316,8.21336e+30
317,8.21336e+30
318,8.21336e+30
319,8.21336e+30
320,8.21336e+30
321,8.21336e+30
322,8.21336e+30
323,8.21336e+30
324,8.21336e+30
325,8.21336e+30
326,8.21336e+30
327,8.21336e+30
328,8.21336e+30
329,8.21336e+30
330,8.21336e+30
331,8.21336e+30
332,8.21336e+30
333,8.21336e+30
334,8.21336e+30
335,8.21336e+30
336,8.21336e+30
337,8.21336e+30
338,8.21336e+30
339,8.21336e+30
340,8.21336e+30
341,8.21336e+30
342,8.21336e+30
343,8.21336e+30
344,8.21336e+30
345,8.21336e+30
346,8.21336e+30
347,8.21336e+30
348,8.21336e+30
349,8.21336e+30
350,8.21336e+30
351,8.21336e+30
352,8.21336e+30
353,8.21336e+30
354,8.21336e+30
355,8.21336e+30
356,8.21336e+30
357,8.21336e+30
358,8.21336e+30
359,8.21336e+30
360,8.21336e+30
361,8.21336e+30
362,8.21336e+30
363,8.21336e+30
364,8.21336e+30
365,8.21336e+30
366,8.21336e+30
367,8.21336e+30
368,8.21336e+30
369,8.21336e+30
370,8.21336e+30
371,8.21336e+30
372,8.21336e+30
373,8.21336e+30
374,8.21336e+30
375,8.21336e+30
376,8.21336e+30
377,8.21336e+30
378,8.21336e+30
379,8.21336e+30
380,8.21336e+30
381,8.21336e+30
382,8.21336e+30
383,8.21336e+30
384,8.21336e+30
385,8.21336e+30
386,8.21336e+30
387,8.21336e+30
388,8.21336e+30
389,8.21336e+30
390,8.21336e+30
391,8.21336e+30
392,8.21336e+30
393,8.21336e+30
394,8.21336e+30
395,8.21336e+30
396,8.21336e+30
397,8.21336e+30
398,8.21336e+30
399,8.21336e+30
400,8.21336e+30
401,8.21336e+30
402,8.21336e+30
403,8.21336e+30
404,8.21336e+30
405,8.21336e+30
406,8.21336e+30
407,8.21336e+30
408,8.21336e+30
409,8.21336e+30
410,8.21336e+30
411,8.21336e+30
412,8.21336e+30
413,8.21336e+30
414,8.21336e+30
415,8.21336e+30
416,8.21336e+30
417,8.21336e+30
418,8.21336e+30
419,8.21336e+30
420,8.21336e+30
421,8.21336e+30
422,8.21336e+30
423,8.21336e+30
424,8.21336e+30
425,8.21336e+30
426,8.21336e+30
427,8.21336e+30
428,8.21336e+30
429,8.21336e+30
430,8.21336e+30
431,8.21336e+30
432,8.21336e+30
433,8.21336e+30
434,8.21336e+30
435,8.21336e+30
436,8.21336e+30
437,8.21336e+30
438,8.21336e+30
439,8.21336e+30
440,8.21336e+30
441,8.21336e+30
442,8.21336e+30
443,8.21336e+30
444,8.21336e+30
445,8.21336e+30
446,8.21336e+30
447,8.21336e+30
448,8.21336e+30
449,8.21336e+30
450,8.21336e+30
451,8.21336e+30
452,8.21336e+30
453,8.21336e+30
454,8.21336e+30
455,8.21336e+30
456,8.21336e+30
457,8.21336e+30
458,8.21336e+30
459,8.21336e+30
460,8.21336e+30
461,8.21336e+30
462,8.21336e+30
463,8.21336e+30
464,8.21336e+30
465,8.21336e+30
466,8.21336e+30
467,8.21336e+30
468,8.21336e+30
469,8.21336e+30
470,8.21336e+30
471,8.21336e+30
472,8.21336e+30
473,8.21336e+30
474,8.21336e+30
475,8.21336e+30
476,8.21336e+30
477,8.21336e+30
478,8.21336e+30
479,8.21336e+30
480,8.21336e+30
481,8.21336e+30
482,8.21336e+30
483,8.21336e+30
484,8.21336e+30
485,8.21336e+30
486,8.21336e+30
487,8.21336e+30
488,8.21336e+30
489,8.21336e+30
490,8.21336e+30
491,8.21336e+30
492,8.21336e+30
493,8.21336e+30
494,8.21336e+30
495,8.21336e+30
496,8.21336e+30
497,8.21336e+30
498,8.21336e+30
499,8.21336e+30
