iteration,S
162,-247.644
163,-247.741
164,-247.836
165,-247.931
166,-248.024
167,-248.115
168,-248.206
169,-248.295
170,-248.383
171,-248.47
172,-248.555
173,-248.64
174,-248.723
175,-248.805
176,-248.886
177,-248.966
178,-249.045
179,-249.122
180,-249.199
181,-249.275
182,-249.349
183,-249.423
184,-249.496
185,-249.567
186,-249.638
187,-249.708
188,-249.777
189,-249.845
190,-249.912
191,-249.978
192,-250.043
193,-250.108
194,-250.171
195,-250.234
196,-250.296
197,-250.357
198,-250.417
199,-250.476
200,-250.535
201,-250.593
202,-250.65
203,-250.706
204,-250.762
205,-250.817
206,-250.871
207,-250.924
208,-250.977
209,-251.029
210,-251.081
211,-251.131
212,-251.181
213,-251.231
214,-251.28
215,-251.328
216,-251.375
217,-251.422
218,-251.468
219,-251.514
220,-251.559
221,-251.603
222,-251.647
223,-251.691
224,-251.733
225,-251.775
226,-251.817
227,-251.858
228,-251.899
229,-251.939
230,-251.978
231,-252.017
232,-252.056
233,-252.094
234,-252.131
235,-252.168
236,-252.205
237,-252.241
238,-252.277
239,-252.312
240,-252.346
241,-252.381
242,-252.414
243,-252.448
244,-252.481
245,-252.513
246,-252.545
247,-252.577
248,-252.608
249,-252.639
250,-252.67
251,-252.7
252,-252.729
253,-252.759
254,-252.788
255,-252.816
256,-252.844
257,-252.872
258,-252.9
259,-252.927
260,-252.953
261,-252.98
262,-253.006
263,-253.032
264,-253.057
265,-253.082
266,-253.107
267,-253.131
268,-253.155
269,-253.179
270,-253.203
271,-253.226
272,-253.249
273,-253.272
274,-253.294
275,-253.316
276,-253.338
277,-253.359
278,-253.38
279,-253.401
280,-253.422
281,-253.442
282,-253.462
283,-253.482
284,-253.502
285,-253.521
286,-253.54
287,-253.559
288,-253.578
289,-253.596
290,-253.614
291,-253.632
292,-253.65
293,-253.668
294,-253.685
295,-253.702
296,-253.719
297,-253.735
298,-253.752
299,-253.768
300,-253.784
301,-253.8
302,-253.815
303,-253.83
304,-253.846
305,-253.861
306,-253.875
307,-253.89
308,-253.904
309,-253.919
310,-253.933
311,-253.946
312,-253.96
313,-253.974
314,-253.987
315,-254
316,-254.013
317,-254.026
318,-254.039
319,-254.051
320,-254.063
321,-254.076
322,-254.088
323,-254.099
324,-254.111
325,-254.123
326,-254.134
327,-254.145
328,-254.157
329,-254.168
330,-254.178
331,-254.189
332,-254.2
333,-254.21
334,-254.22
335,-254.231
336,-254.241
337,-254.251
338,-254.26
339,-254.27
340,-254.279
341,-254.289
342,-254.298
343,-254.307
344,-254.316
345,-254.325
346,-254.334
347,-254.343
348,-254.352
349,-254.36
350,-254.368
351,-254.377
352,-254.385
353,-254.393
354,-254.401
355,-254.409
356,-254.417
357,-254.424
358,-254.432
359,-254.439
360,-254.447
361,-254.454
362,-254.461
363,-254.468
364,-254.475
365,-254.482
366,-254.489
367,-254.496
368,-254.502
369,-254.509
370,-254.515
371,-254.522
372,-254.528
373,-254.534
374,-254.54
375,-254.547
376,-254.553
377,-254.558
378,-254.564
379,-254.57
380,-254.576
381,-254.581
382,-254.587
383,-254.592
384,-254.598
385,-254.603
386,-254.609
387,-254.614
388,-254.619
389,-254.624
390,-254.629
391,-254.634
392,-254.639
393,-254.644
394,-254.648
395,-254.653
396,-254.658
397,-254.662
398,-254.667
399,-254.671
400,-254.676
401,-254.68
402,-254.684
403,-254.689
404,-254.693
405,-254.697
406,-254.701
407,-254.705
408,-254.709
409,-254.713
410,-254.717
411,-254.721
412,-254.724
413,-254.728
414,-254.732
415,-254.735
416,-254.739
417,-254.743
418,-254.746
419,-254.75
420,-254.753
421,-254.756
422,-254.76
423,-254.763
424,-254.766
425,-254.769
426,-254.773
427,-254.776
428,-254.779
429,-254.782
430,-254.785
431,-254.788
432,-254.791
433,-254.794
434,-254.796
435,-254.799
436,-254.802
437,-254.805
438,-254.807
439,-254.81
440,-254.813
441,-254.815
442,-254.818
443,-254.82
444,-254.823
445,-254.825
446,-254.828
447,-254.83
448,-254.833
449,-254.835
450,-254.837
451,-254.84
452,-254.842
453,-254.844
454,-254.846
455,-254.849
456,-254.851
457,-254.853
458,-254.855
459,-254.857
460,-254.859
461,-254.861
462,-254.863
463,-254.865
464,-254.867
465,-254.869
466,-254.871
467,-254.873
468,-254.874
469,-254.876
470,-254.878
471,-254.88
472,-254.882
473,-254.883
474,-254.885
475,-254.887
476,-254.888
477,-254.89
478,-254.892
479,-254.893
480,-254.895
481,-254.896
482,-254.898
483,-254.899
484,-254.901
485,-254.902
486,-254.904
487,-254.905
488,-254.907
489,-254.908
490,-254.909
491,-254.911
492,-254.912
493,-254.914
494,-254.915
495,-254.916
496,-254.917
497,-254.919
498,-254.92
499,-254.921
500,-254.922
