iteration,S
375,-7.55525e-09
376,-7.74083e-09
377,-7.64768e-09
378,-7.71849e-09
379,-7.80474e-09
380,-7.83272e-09
381,-7.90979e-09
382,-7.93829e-09
383,-7.85976e-09
384,-7.92959e-09
385,-7.97348e-09
386,-8.0041e-09
387,-8.07012e-09
388,-8.03904e-09
389,-8.05113e-09
390,-7.98931e-09
391,-7.92133e-09
392,-7.79144e-09
393,-7.83698e-09
394,-7.68261e-09
395,-7.51648e-09
396,-7.4434e-09
397,-7.3669e-09
398,-7.29769e-09
399,-7.1155e-09
400,-7.08058e-09
401,-7.23124e-09
402,-7.60507e-09
403,-7.81668e-09
404,-8.10851e-09
405,-8.06233e-09
406,-8.12481e-09
407,-7.98719e-09
408,-7.94893e-09
409,-7.86791e-09
410,-7.99039e-09
411,-8.10406e-09
412,-8.0555e-09
413,-8.18731e-09
414,-8.30929e-09
415,-8.31325e-09
416,-8.17427e-09
417,-8.20573e-09
418,-8.25333e-09
419,-8.16719e-09
420,-8.20982e-09
421,-8.15832e-09
422,-8.14373e-09
423,-8.19114e-09
424,-8.21005e-09
425,-8.25231e-09
426,-8.27483e-09
427,-8.29673e-09
428,-8.27592e-09
429,-8.29222e-09
430,-8.31676e-09
431,-8.30433e-09
432,-8.35658e-09
433,-8.38875e-09
434,-8.48621e-09
435,-8.55326e-09
436,-8.66508e-09
437,-8.67336e-09
438,-8.62651e-09
439,-8.62206e-09
440,-8.52999e-09
441,-8.47307e-09
442,-8.41215e-09
443,-8.50307e-09
444,-8.55117e-09
445,-8.56267e-09
446,-8.59931e-09
447,-8.60428e-09
448,-8.75883e-09
449,-8.70317e-09
450,-8.48112e-09
451,-8.22292e-09
452,-7.96239e-09
453,-7.97387e-09
454,-8.21761e-09
455,-8.36679e-09
456,-8.71784e-09
457,-8.76885e-09
458,-8.5595e-09
459,-8.43356e-09
460,-8.05103e-09
461,-7.73431e-09
462,-7.71701e-09
463,-7.57325e-09
464,-7.67007e-09
465,-7.57981e-09
466,-7.59351e-09
467,-7.46984e-09
468,-7.50896e-09
469,-7.55281e-09
470,-7.64562e-09
471,-7.69947e-09
472,-7.75103e-09
473,-7.82409e-09
474,-7.94674e-09
475,-8.06912e-09
476,-7.97129e-09
477,-7.92435e-09
478,-7.90143e-09
479,-7.92178e-09
480,-7.90073e-09
481,-7.89531e-09
482,-7.81035e-09
483,-7.82525e-09
484,-7.78651e-09
485,-7.80284e-09
486,-7.90327e-09
487,-7.97341e-09
488,-8.02694e-09
489,-8.04539e-09
490,-8.0858e-09
491,-7.96713e-09
492,-7.98117e-09
493,-7.80849e-09
494,-7.6924e-09
495,-7.88093e-09
496,-7.95649e-09
497,-8.07737e-09
498,-8.22951e-09
499,-8.21236e-09
500,-8.54024e-09
