iteration,S
0,-0
1,-50.9005
2,-86.7091
3,-113.297
4,-133.742
5,-149.87
6,-162.85
7,-173.472
8,-182.287
9,-189.694
10,-195.986
11,-201.385
12,-206.057
13,-210.133
14,-213.716
15,-216.885
16,-219.707
17,-222.232
18,-224.505
19,-226.559
20,-228.423
21,-230.123
22,-231.677
23,-233.104
24,-234.418
25,-235.631
26,-236.755
27,-237.797
28,-238.767
29,-239.671
30,-240.516
31,-241.306
32,-242.046
33,-242.741
34,-243.394
35,-244.008
36,-244.587
37,-245.133
38,-245.648
39,-246.135
40,-246.594
41,-247.029
42,-247.44
43,-247.83
44,-248.198
45,-248.547
46,-248.878
47,-249.192
48,-249.49
49,-249.772
50,-250.039
51,-250.293
52,-250.533
53,-250.762
54,-250.978
55,-251.184
56,-251.379
57,-251.564
58,-251.74
59,-251.907
60,-252.065
61,-252.215
62,-252.358
63,-252.493
64,-252.621
65,-252.743
66,-252.859
67,-252.969
68,-253.073
69,-253.172
70,-253.265
71,-253.354
72,-253.439
73,-253.519
74,-253.595
75,-253.667
76,-253.735
77,-253.8
78,-253.862
79,-253.92
80,-253.976
81,-254.028
82,-254.078
83,-254.126
84,-254.171
85,-254.213
86,-254.254
87,-254.292
88,-254.328
89,-254.363
90,-254.396
91,-254.427
92,-254.456
93,-254.484
94,-254.511
95,-254.536
96,-254.56
97,-254.583
98,-254.604
99,-254.624
100,-254.644
101,-254.662
102,-254.68
103,-254.696
104,-254.712
105,-254.727
106,-254.741
107,-254.754
108,-254.767
109,-254.779
110,-254.791
111,-254.802
112,-254.812
113,-254.822
114,-254.831
115,-254.84
116,-254.848
117,-254.856
118,-254.864
119,-254.871
120,-254.878
121,-254.884
122,-254.891
123,-254.896
124,-254.902
125,-254.907
126,-254.912
127,-254.917
128,-254.922
129,-254.926
130,-254.93
131,-254.934
132,-254.938
133,-254.941
134,-254.945
135,-254.948
136,-254.951
137,-254.954
138,-254.956
139,-254.959
140,-254.962
141,-254.964
142,-254.966
143,-254.968
144,-254.97
145,-254.972
146,-254.974
147,-254.976
148,-254.978
149,-254.979
150,-254.981
151,-254.982
152,-254.984
153,-254.985
154,-254.986
155,-254.987
156,-254.988
157,-254.99
158,-254.991
159,-254.992
160,-254.993
161,-254.994
162,-254.994
163,-254.995
164,-254.996
165,-254.997
166,-254.998
167,-254.998
168,-254.999
169,-255
170,-255
171,-255.001
172,-255.001
173,-255.002
174,-255.002
175,-255.003
176,-255.003
177,-255.004
178,-255.004
179,-255.005
180,-255.005
181,-255.005
182,-255.006
183,-255.006
184,-255.006
185,-255.007
186,-255.007
187,-255.007
188,-255.008
189,-255.008
190,-255.008
191,-255.009
192,-255.009
193,-255.009
194,-255.009
195,-255.009
196,-255.01
197,-255.01
198,-255.01
199,-255.01
200,-255.011
201,-255.011
202,-255.011
203,-255.011
204,-255.011
205,-255.011
206,-255.012
207,-255.012
208,-255.012
209,-255.012
210,-255.012
211,-255.012
212,-255.012
213,-255.013
214,-255.013
215,-255.013
216,-255.013
217,-255.013
218,-255.013
219,-255.013
220,-255.013
221,-255.013
222,-255.013
223,-255.014
224,-255.014
225,-255.014
226,-255.014
227,-255.014
228,-255.014
229,-255.014
230,-255.014
231,-255.014
232,-255.014
233,-255.014
234,-255.014
235,-255.015
236,-255.015
237,-255.015
238,-255.015
239,-255.015
240,-255.015
241,-255.015
242,-255.015
243,-255.015
244,-255.015
245,-255.015
246,-255.015
247,-255.015
248,-255.015
249,-255.015
250,-255.015
251,-255.015
252,-255.015
253,-255.016
254,-255.016
255,-255.016
256,-255.016
257,-255.016
258,-255.016
259,-255.016
260,-255.016
261,-255.016
262,-255.016
263,-255.016
264,-255.016
265,-255.016
266,-255.016
267,-255.016
268,-255.016
269,-255.016
270,-255.016
271,-255.016
272,-255.016
273,-255.016
274,-255.016
275,-255.016
276,-255.016
277,-255.016
278,-255.016
279,-255.016
280,-255.016
281,-255.016
282,-255.016
283,-255.016
284,-255.017
285,-255.017
286,-255.017
287,-255.017
288,-255.017
289,-255.017
290,-255.017
291,-255.017
292,-255.017
293,-255.017
294,-255.017
295,-255.017
296,-255.017
297,-255.017
298,-255.017
299,-255.017
300,-255.017
301,-255.017
302,-255.017
303,-255.017
304,-255.017
305,-255.017
306,-255.017
307,-255.017
308,-255.017
309,-255.017
310,-255.017
311,-255.017
312,-255.017
313,-255.017
314,-255.017
315,-255.017
316,-255.017
317,-255.017
318,-255.017
319,-255.017
320,-255.017
321,-255.017
322,-255.017
323,-255.017
324,-255.017
325,-255.017
326,-255.017
327,-255.017
328,-255.017
329,-255.017
330,-255.017
331,-255.017
332,-255.017
333,-255.017
334,-255.017
335,-255.017
336,-255.017
337,-255.017
338,-255.017
339,-255.017
340,-255.017
341,-255.017
