i,j,value
-12,11,0.0180063
-12,12,0.0161403
-12,13,0.0143528
-12,14,0.0126631
-12,15,0.0110855
-12,16,0.00962953
-12,17,0.00830061
-12,18,0.00710013
-12,19,0.00602618
-12,20,0.00507404
-12,21,0.00423671
-12,22,0.00350544
-12,23,0.00287018
-12,24,0.00231997
-12,25,0.00184326
-12,26,0.00142817
-12,27,0.00106267
-12,28,0.000734728
-12,29,0.00043237
-12,30,0.000143754
-12,31,0
-11,-31,0
-11,-30,0.000245622
-11,-29,0.000437619
-11,-28,0.00066726
-11,-27,0.000948678
-11,-26,0.00129672
-11,-25,0.00172684
-11,-24,0.00225478
-11,-23,0.00289616
-11,-22,0.00366581
-11,-21,0.00457704
-11,-20,0.00564078
-11,-19,0.00686461
-11,-18,0.00825182
-11,-17,0.0098006
-11,-16,0.0115032
-11,-15,0.0133456
-11,-14,0.015307
-11,-13,0.0173602
-11,-12,0.0194718
-11,-11,0.0216032
-11,-10,0.0237116
-11,-9,0.0257517
-11,-8,0.027677
-11,-7,0.029442
-11,-6,0.0310037
-11,-5,0.0323238
-11,-4,0.03337
-11,-3,0.0341171
-11,-2,0.0345487
-11,-1,0.0346569
-11,0,0.0344433
-11,1,0.0339178
-11,2,0.033099
-11,3,0.0320123
-11,4,0.0306892
-11,5,0.0291655
-11,6,0.02748
-11,7,0.0256729
-11,8,0.0237843
-11,9,0.0218528
-11,10,0.0199146
-11,11,0.0180021
-11,12,0.0161437
-11,13,0.0143632
-11,14,0.0126796
-11,15,0.0111069
-11,16,0.00965482
-11,17,0.00832856
-11,18,0.00712962
-11,19,0.00605619
-11,20,0.00510364
-11,21,0.00426511
-11,22,0.00353198
-11,23,0.00289433
-11,24,0.00234129
-11,25,0.00186144
-11,26,0.00144298
-11,27,0.00107397
-11,28,0.000742437
-11,29,0.000436486
-11,30,0.00014435
-11,31,0
-10,-31,0
-10,-30,0.000254285
-10,-29,0.000451709
-10,-28,0.000686932
-10,-27,0.000974051
-10,-26,0.00132778
-10,-25,0.00176334
-10,-24,0.00229613
-10,-23,0.00294129
-10,-22,0.0037131
-10,-21,0.00462421
-10,-20,0.00568482
-10,-19,0.00690176
-10,-18,0.00827759
-10,-17,0.00980982
-10,-16,0.0114902
-10,-15,0.0133043
-10,-14,0.0152312
-10,-13,0.0172438
-10,-12,0.0193093
-10,-11,0.0213898
-10,-10,0.0234436
-10,-9,0.0254265
-10,-8,0.0272938
-10,-7,0.0290015
-10,-6,0.0305084
-10,-5,0.031778
-10,-4,0.0327794
-10,-3,0.033489
-10,-2,0.0338913
-10,-1,0.0339794
-10,0,0.0337552
-10,1,0.033229
-10,2,0.0324187
-10,3,0.0313494
-10,4,0.0300516
-10,5,0.02856
-10,6,0.0269123
-10,7,0.0251472
-10,8,0.0233035
-10,9,0.0214185
-10,10,0.019527
-10,11,0.0176604
-10,12,0.0158463
-10,13,0.0141076
-10,14,0.0124626
-10,15,0.0109252
-10,16,0.00950461
-10,17,0.00820614
-10,18,0.0070313
-10,19,0.0059784
-10,20,0.00504307
-10,21,0.00421873
-10,22,0.00349706
-10,23,0.00286847
-10,24,0.00232246
-10,25,0.00184791
-10,26,0.00143336
-10,27,0.00106717
-10,28,0.000737668
-10,29,0.000433257
-10,30,0.00014246
-10,31,0
-9,-31,0
-9,-30,0.000258067
-9,-29,0.000457023
-9,-28,0.000693135
-9,-27,0.000980153
-9,-26,0.00133235
-9,-25,0.00176435
-9,-24,0.00229089
-9,-23,0.00292631
-9,-22,0.003684
-9,-21,0.00457568
-9,-20,0.00561059
-9,-19,0.00679466
-9,-18,0.00812966
-9,-17,0.00961249
-9,-16,0.0112346
-9,-15,0.0129814
-9,-14,0.0148325
-9,-13,0.0167615
-9,-12,0.0187367
-9,-11,0.0207218
-9,-10,0.0226772
-9,-9,0.0245611
-9,-8,0.0263311
-9,-7,0.0279459
-9,-6,0.029367
-9,-5,0.0305602
-9,-4,0.0314969
-9,-3,0.0321555
-9,-2,0.0325218
-9,-1,0.0325899
-9,0,0.0323619
-9,1,0.031848
-9,2,0.0310654
-9,3,0.030038
-9,4,0.0287947
-9,5,0.0273684
-9,6,0.0257945
-9,7,0.0241098
-9,8,0.0223506
-9,9,0.0205523
-9,10,0.0187476
-9,11,0.0169663
-9,12,0.0152343
-9,13,0.0135734
-9,14,0.012001
-9,15,0.0105302
-9,16,0.00917006
-9,17,0.00792557
-9,18,0.00679833
-9,19,0.00578689
-9,20,0.00488721
-9,21,0.00409316
-9,22,0.00339694
-9,23,0.0027895
-9,24,0.0022609
-9,25,0.0018006
-9,26,0.00139768
-9,27,0.00104105
-9,28,0.000719591
-9,29,0.000422209
-9,30,0.000137949
-9,31,0
-8,-31,0
-8,-30,0.000256352
-8,-29,0.000452526
-8,-28,0.000684372
-8,-27,0.000964977
-8,-26,0.00130782
-8,-25,0.00172665
-8,-24,0.00223514
-8,-23,0.00284653
-8,-22,0.003573
-8,-21,0.00442508
-8,-20,0.00541084
-8,-19,0.00653518
-8,-18,0.00779907
-8,-17,0.00919889
-8,-16,0.0107259
-8,-15,0.012366
-8,-14,0.0140995
-8,-13,0.0159014
-8,-12,0.017742
-8,-11,0.0195876
-8,-10,0.0214012
-8,-9,0.0231444
-8,-8,0.0247783
-8,-7,0.0262652
-8,-6,0.0275701
-8,-5,0.0286619
-8,-4,0.029515
-8,-3,0.0301099
-8,-2,0.0304342
-8,-1,0.0304829
-8,0,0.0302585
-8,1,0.0297706
-8,2,0.0290353
-8,3,0.0280746
-8,4,0.0269152
-8,5,0.0255874
-8,6,0.0241236
-8,7,0.0225575
-8,8,0.0209226
-8,9,0.0192512
-8,10,0.0175734
-8,11,0.0159166
-8,12,0.0143046
-8,13,0.0127576
-8,14,0.0112917
-8,15,0.0099192
-8,16,0.0086484
-8,17,0.00748421
-8,18,0.00642826
-8,19,0.00547937
-8,20,0.00463398
-8,21,0.00388654
-8,22,0.00322997
-8,23,0.00265596
-8,24,0.00215538
-8,25,0.00171846
-8,26,0.0013351
-8,27,0.000994998
-8,28,0.000687776
-8,29,0.000403105
-8,30,0.000130768
-8,31,0
-7,-31,0
-7,-30,0.000248722
-7,-29,0.000437535
-7,-28,0.00065969
-7,-27,0.00092729
-7,-26,0.00125271
-7,-25,0.00164845
-7,-24,0.00212684
-7,-23,0.00269967
-7,-22,0.00337767
-7,-21,0.0041699
-7,-20,0.0050831
-7,-19,0.00612105
-7,-18,0.00728389
-7,-17,0.00856761
-7,-16,0.00996359
-7,-15,0.0114584
-7,-14,0.0130337
-7,-13,0.0146666
-7,-12,0.0163299
-7,-11,0.0179933
-7,-10,0.0196236
-7,-9,0.0211865
-7,-8,0.0226476
-7,-7,0.0239736
-7,-6,0.0251336
-7,-5,0.0261006
-7,-4,0.0268524
-7,-3,0.0273721
-7,-2,0.0276493
-7,-1,0.02768
-7,0,0.0274667
-7,1,0.0270184
-7,2,0.0263495
-7,3,0.0254797
-7,4,0.0244327
-7,5,0.0232354
-7,6,0.0219167
-7,7,0.0205062
-7,8,0.0190338
-7,9,0.017528
-7,10,0.0160156
-7,11,0.0145211
-7,12,0.0130656
-7,13,0.0116673
-7,14,0.0103407
-7,15,0.00909681
-7,16,0.00794341
-7,17,0.00688502
-7,18,0.00592335
-7,19,0.00505754
-7,20,0.00428459
-7,21,0.00359973
-7,22,0.00299671
-7,23,0.00246822
-7,24,0.0020061
-7,25,0.00160162
-7,26,0.0012457
-7,27,0.000929031
-7,28,0.000642243
-7,29,0.000375972
-7,30,0.000120955
-7,31,0
-6,-31,0
-6,-30,0.000234988
-6,-29,0.000411785
-6,-28,0.000618768
-6,-27,0.000866757
-6,-26,0.00116671
-6,-25,0.00152958
-6,-24,0.00196606
-6,-23,0.0024862
-6,-22,0.003099
-6,-21,0.00381188
-6,-20,0.0046301
-6,-19,0.00555624
-6,-18,0.00658966
-6,-17,0.00772607
-6,-16,0.0089572
-6,-15,0.0102707
-6,-14,0.01165
-6,-13,0.0130749
-6,-12,0.0145216
-6,-11,0.0159636
-6,-10,0.0173726
-6,-9,0.0187191
-6,-8,0.019974
-6,-7,0.021109
-6,-6,0.0220986
-6,-5,0.02292
-6,-4,0.0235548
-6,-3,0.0239894
-6,-2,0.0242154
-6,-1,0.0242297
-6,0,0.0240351
-6,1,0.0236391
-6,2,0.0230545
-6,3,0.0222981
-6,4,0.0213899
-6,5,0.0203527
-6,6,0.0192111
-6,7,0.0179903
-6,8,0.0167155
-6,9,0.015411
-6,10,0.0140996
-6,11,0.0128021
-6,12,0.0115369
-6,13,0.0103194
-6,14,0.00916237
-6,15,0.00807543
-6,16,0.00706545
-6,17,0.00613663
-6,18,0.00529068
-6,19,0.00452715
-6,20,0.00384369
-6,21,0.0032364
-6,22,0.00270008
-6,23,0.00222853
-6,24,0.0018148
-6,25,0.00145139
-6,26,0.00113044
-6,27,0.000843859
-6,28,0.000583477
-6,29,0.000341107
-6,30,0.000108635
-6,31,0
-5,-31,0
-5,-30,0.00021522
-5,-29,0.000375458
-5,-28,0.00056197
-5,-27,0.000784009
-5,-26,0.00105084
-5,-25,0.00137161
-5,-24,0.00175508
-5,-23,0.00220935
-5,-22,0.00274149
-5,-21,0.00335709
-5,-20,0.00405984
-5,-19,0.00485108
-5,-18,0.00572943
-5,-17,0.00669047
-5,-16,0.00772654
-5,-15,0.00882666
-5,-14,0.00997661
-5,-13,0.0111592
-5,-12,0.0123547
-5,-11,0.0135412
-5,-10,0.0146958
-5,-9,0.0157947
-5,-8,0.0168146
-5,-7,0.0177332
-5,-6,0.0185304
-5,-5,0.0191885
-5,-4,0.0196935
-5,-3,0.0200349
-5,-2,0.0202065
-5,-1,0.0202065
-5,0,0.0200373
-5,1,0.0197053
-5,2,0.0192209
-5,3,0.0185975
-5,4,0.0178512
-5,5,0.0170001
-5,6,0.0160638
-5,7,0.0150623
-5,8,0.0140158
-5,9,0.0129437
-5,10,0.0118643
-5,11,0.0107945
-5,12,0.00974903
-5,13,0.00874069
-5,14,0.00777991
-5,15,0.00687483
-5,16,0.00603133
-5,17,0.00525315
-5,18,0.00454203
-5,19,0.00389793
-5,20,0.00331923
-5,21,0.00280301
-5,22,0.00234524
-5,23,0.00194101
-5,24,0.00158471
-5,25,0.00127027
-5,26,0.000991208
-5,27,0.000740863
-5,28,0.000512431
-5,29,0.00029908
-5,30,9.4027e-05
-5,31,0
-4,-31,0
-4,-30,0.000189753
-4,-29,0.000329207
-4,-28,0.000490354
-4,-27,0.000680647
-4,-26,0.000907427
-4,-25,0.00117779
-4,-24,0.00149838
-4,-23,0.00187515
-4,-22,0.00231306
-4,-21,0.00281579
-4,-20,0.00338536
-4,-19,0.0040219
-4,-18,0.00472336
-4,-17,0.00548532
-4,-16,0.00630094
-4,-15,0.00716096
-4,-14,0.0080538
-4,-13,0.00896586
-4,-12,0.00988181
-4,-11,0.0107851
-4,-10,0.0116585
-4,-9,0.0124847
-4,-8,0.0132466
-4,-7,0.0139285
-4,-6,0.0145161
-4,-5,0.0149973
-4,-4,0.0153623
-4,-3,0.0156044
-4,-2,0.0157197
-4,-1,0.0157074
-4,0,0.0155696
-4,1,0.0153113
-4,2,0.0149402
-4,3,0.014466
-4,4,0.0139004
-4,5,0.0132565
-4,6,0.0125484
-4,7,0.0117904
-4,8,0.0109972
-4,9,0.0101829
-4,10,0.009361
-4,11,0.00854379
-4,12,0.0077424
-4,13,0.00696646
-4,14,0.00622402
-4,15,0.00552149
-4,16,0.00486365
-4,17,0.00425373
-4,18,0.00369347
-4,19,0.00318325
-4,20,0.00272224
-4,21,0.00230859
-4,22,0.00193951
-4,23,0.0016115
-4,24,0.00132047
-4,25,0.00106186
-4,26,0.000830764
-4,27,0.000622065
-4,28,0.000430491
-4,29,0.000250715
-4,30,7.74269e-05
-4,31,0
-3,-31,0
-3,-30,0.000159176
-3,-29,0.000274128
-3,-28,0.000405646
-3,-27,0.000559195
-3,-26,0.000740009
-3,-25,0.000952969
-3,-24,0.00120245
-3,-23,0.00149211
-3,-22,0.00182474
-3,-21,0.00220199
-3,-20,0.00262424
-3,-19,0.0030904
-3,-18,0.00359784
-3,-17,0.00414232
-3,-16,0.004718
-3,-15,0.00531757
-3,-14,0.0059324
-3,-13,0.00655281
-3,-12,0.00716832
-3,-11,0.007768
-3,-10,0.00834086
-3,-9,0.00887617
-3,-8,0.00936382
-3,-7,0.00979465
-3,-6,0.0101607
-3,-5,0.0104555
-3,-4,0.010674
-3,-3,0.010813
-3,-2,0.0108711
-3,-1,0.0108483
-3,0,0.0107467
-3,1,0.0105694
-3,2,0.0103213
-3,3,0.0100083
-3,4,0.00963735
-3,5,0.00921611
-3,6,0.00875284
-3,7,0.00825611
-3,8,0.00773459
-3,9,0.00719681
-3,10,0.006651
-3,11,0.0061049
-3,12,0.00556562
-3,13,0.00503947
-3,14,0.00453194
-3,15,0.00404758
-3,16,0.00358999
-3,17,0.00316181
-3,18,0.00276475
-3,19,0.00239962
-3,20,0.00206642
-3,21,0.00176437
-3,22,0.00149203
-3,23,0.00124739
-3,24,0.00102794
-3,25,0.00083076
-3,26,0.000652619
-3,27,0.000490053
-3,28,0.000339437
-3,29,0.000197061
-3,30,5.92035e-05
-3,31,0
-2,-31,0
-2,-30,0.000124316
-2,-29,0.000211716
-2,-28,0.000310159
-2,-27,0.000422987
-2,-26,0.000553204
-2,-25,0.000703374
-2,-24,0.0008755
-2,-23,0.00107091
-2,-22,0.00129013
-2,-21,0.00153282
-2,-20,0.00179772
-2,-19,0.0020826
-2,-18,0.00238433
-2,-17,0.00269895
-2,-16,0.00302182
-2,-15,0.00334776
-2,-14,0.00367132
-2,-13,0.00398693
-2,-12,0.00428919
-2,-11,0.00457305
-2,-10,0.00483395
-2,-9,0.00506805
-2,-8,0.00527223
-2,-7,0.00544416
-2,-6,0.00558231
-2,-5,0.00568587
-2,-4,0.00575468
-2,-3,0.00578913
-2,-2,0.00579006
-2,-1,0.00575865
-2,0,0.00569635
-2,1,0.00560479
-2,2,0.00548576
-2,3,0.00534119
-2,4,0.00517312
-2,5,0.00498371
-2,6,0.0047753
-2,7,0.00455034
-2,8,0.00431146
-2,9,0.00406142
-2,10,0.0038031
-2,11,0.00353944
-2,12,0.00327341
-2,13,0.00300793
-2,14,0.00274579
-2,15,0.00248961
-2,16,0.00224172
-2,17,0.00200413
-2,18,0.0017785
-2,19,0.00156604
-2,20,0.00136755
-2,21,0.00118339
-2,22,0.00101347
-2,23,0.000857301
-2,24,0.000714009
-2,25,0.000582382
-2,26,0.000460917
-2,27,0.000347882
-2,28,0.000241367
-2,29,0.000139355
-2,30,3.97816e-05
-2,31,0
-1,-31,0
-1,-30,8.61871e-05
-1,-29,0.000143797
-1,-28,0.000206685
-1,-27,0.000276003
-1,-26,0.000352471
-1,-25,0.000436292
-1,-24,0.000527079
-1,-23,0.000623804
-1,-22,0.000724787
-1,-21,0.000827723
-1,-20,0.000929757
-1,-19,0.00102761
-1,-18,0.00111776
-1,-17,0.00119665
-1,-16,0.00126093
-1,-15,0.0013077
-1,-14,0.00133476
-1,-13,0.0013408
-1,-12,0.00132557
-1,-11,0.00128992
-1,-10,0.00123583
-1,-9,0.00116632
-1,-8,0.00108526
-1,-7,0.000997136
-1,-6,0.000906791
-1,-5,0.000819075
-1,-4,0.000738542
-1,-3,0.000669157
-1,-2,0.000614049
-1,-1,0.00057534
-1,0,0.000554037
-1,1,0.000550024
-1,2,0.00056212
-1,3,0.000588219
-1,4,0.00062548
-1,5,0.000670555
-1,6,0.000719835
-1,7,0.000769693
-1,8,0.00081671
-1,9,0.000857856
-1,10,0.00089064
-1,11,0.000913199
-1,12,0.000924337
-1,13,0.000923521
-1,14,0.000910833
-1,15,0.000886883
-1,16,0.000852712
-1,17,0.000809666
-1,18,0.000759281
-1,19,0.000703167
-1,20,0.000642898
-1,21,0.000579928
-1,22,0.000515526
-1,23,0.000450721
-1,24,0.000386283
-1,25,0.000322714
-1,26,0.000260264
-1,27,0.000198954
-1,28,0.000138621
-1,29,7.89696e-05
-1,30,1.96256e-05
-1,31,0
0,-31,0
0,-30,4.59487e-05
0,-29,7.24278e-05
0,-28,9.83511e-05
0,-27,0.000122673
0,-26,0.000143838
0,-25,0.000159714
0,-24,0.000167567
0,-23,0.000164078
0,-22,0.000145428
0,-21,0.000107437
0,-20,4.57671e-05
0,-19,-4.3812e-05
0,-18,-0.000165117
0,-17,-0.000321218
0,-16,-0.000514094
0,-15,-0.000744329
0,-14,-0.00101084
0,-13,-0.00131072
0,-12,-0.00163915
0,-11,-0.00198944
0,-10,-0.00235325
0,-9,-0.00272085
0,-8,-0.00308159
0,-7,-0.00342434
0,-6,-0.00373811
0,-5,-0.00401258
0,-4,-0.00423865
0,-3,-0.00440892
0,-2,-0.00451807
0,-1,-0.00456309
0,0,-0.00454344
0,1,-0.00446093
0,2,-0.00431966
0,3,-0.00412563
0,4,-0.00388645
0,5,-0.00361082
0,6,-0.00330811
0,7,-0.00298788
0,8,-0.00265944
0,9,-0.00233147
0,10,-0.00201169
0,11,-0.00170669
0,12,-0.00142176
0,13,-0.00116082
0,14,-0.000926494
0,15,-0.000720159
0,16,-0.000542092
0,17,-0.000391645
0,18,-0.000267428
0,19,-0.0001675
0,20,-8.95545e-05
0,21,-3.10838e-05
0,22,1.0478e-05
0,23,3.76431e-05
0,24,5.27866e-05
0,25,5.80945e-05
0,26,5.55386e-05
0,27,4.68778e-05
0,28,3.36796e-05
0,29,1.73577e-05
0,30,-7.79585e-07
0,31,0
1,-31,0
1,-30,4.83949e-06
1,-29,-2.03603e-07
1,-28,-1.15408e-05
1,-27,-3.23562e-05
1,-26,-6.64077e-05
1,-25,-0.000118072
1,-24,-0.000192328
1,-23,-0.000294663
1,-22,-0.000430908
1,-21,-0.000606984
1,-20,-0.000828578
1,-19,-0.00110076
1,-18,-0.00142754
1,-17,-0.00181143
1,-16,-0.00225303
1,-15,-0.00275063
1,-14,-0.00329996
1,-13,-0.00389404
1,-12,-0.00452317
1,-11,-0.0051751
1,-10,-0.00583544
1,-9,-0.0064881
1,-8,-0.00711597
1,-7,-0.00770171
1,-6,-0.0082285
1,-5,-0.00868086
1,-4,-0.00904544
1,-3,-0.00931161
1,-2,-0.00947199
1,-1,-0.00952277
1,0,-0.00946381
1,1,-0.00929858
1,2,-0.00903388
1,3,-0.00867944
1,4,-0.00824732
1,5,-0.00775131
1,6,-0.00720623
1,7,-0.00662724
1,8,-0.00602923
1,9,-0.00542624
1,10,-0.00483101
1,11,-0.00425462
1,12,-0.00370625
1,13,-0.00319314
1,14,-0.0027205
1,15,-0.00229164
1,16,-0.00190816
1,17,-0.00157013
1,18,-0.00127632
1,19,-0.00102455
1,20,-0.000811827
1,21,-0.000634683
1,22,-0.000489331
1,23,-0.00037186
1,24,-0.000278367
1,25,-0.000205058
1,26,-0.000148306
1,27,-0.000104678
1,28,-7.09345e-05
1,29,-4.40046e-05
1,30,-2.09479e-05
1,31,0
2,-31,0
2,-30,-3.58842e-05
2,-29,-7.18939e-05
2,-28,-0.000119681
2,-27,-0.000184449
2,-26,-0.000272028
2,-25,-0.000388893
2,-24,-0.000542101
2,-23,-0.000739141
2,-22,-0.000987676
2,-21,-0.0012952
2,-20,-0.00166859
2,-19,-0.00211363
2,-18,-0.00263443
2,-17,-0.00323292
2,-16,-0.00390833
2,-15,-0.00465678
2,-14,-0.00547098
2,-13,-0.00634012
2,-12,-0.00724996
2,-11,-0.00818314
2,-10,-0.00911962
2,-9,-0.0100375
2,-8,-0.0109137
2,-7,-0.0117251
2,-6,-0.0124497
2,-5,-0.0130672
2,-4,-0.0135604
2,-3,-0.0139156
2,-2,-0.0141237
2,-1,-0.0141801
2,0,-0.0140849
2,1,-0.0138433
2,2,-0.0134644
2,3,-0.0129614
2,4,-0.0123504
2,5,-0.0116498
2,6,-0.0108796
2,7,-0.01006
2,8,-0.00921096
2,9,-0.0083516
2,10,-0.00749923
2,11,-0.00666913
2,12,-0.00587416
2,13,-0.00512458
2,14,-0.0044281
2,15,-0.00378988
2,16,-0.00321277
2,17,-0.00269756
2,18,-0.00224328
2,19,-0.00184749
2,20,-0.00150668
2,21,-0.00121647
2,22,-0.000971991
2,23,-0.00076804
2,24,-0.000599305
2,25,-0.000460496
2,26,-0.000346439
2,27,-0.000252131
2,28,-0.000172755
2,29,-0.000103677
2,30,-4.0411e-05
2,31,0
3,-31,0
3,-30,-7.50121e-05
3,-29,-0.000140533
3,-28,-0.000222915
3,-27,-0.000329213
3,-26,-0.000467143
3,-25,-0.00064508
3,-24,-0.000871951
3,-23,-0.00115703
3,-22,-0.0015096
3,-21,-0.00193852
3,-20,-0.0024517
3,-19,-0.00305548
3,-18,-0.00375401
3,-17,-0.00454863
3,-16,-0.00543726
3,-15,-0.006414
3,-14,-0.00746882
3,-13,-0.00858746
3,-12,-0.00975157
3,-11,-0.0109392
3,-10,-0.0121252
3,-9,-0.0132825
3,-8,-0.0143828
3,-7,-0.0153979
3,-6,-0.0163009
3,-5,-0.0170674
3,-4,-0.0176768
3,-3,-0.0181128
3,-2,-0.0183645
3,-1,-0.0184266
3,0,-0.0182997
3,1,-0.01799
3,2,-0.0175091
3,3,-0.016873
3,4,-0.0161015
3,5,-0.0152172
3,6,-0.0142443
3,7,-0.0132078
3,8,-0.0121322
3,9,-0.011041
3,10,-0.00995568
3,11,-0.00889537
3,12,-0.0078762
3,13,-0.00691125
3,14,-0.00601048
3,15,-0.0051808
3,16,-0.00442624
3,17,-0.0037483
3,18,-0.00314627
3,19,-0.00261759
3,20,-0.00215826
3,21,-0.00176317
3,22,-0.00142648
3,23,-0.00114185
3,24,-0.000902696
3,25,-0.000702386
3,26,-0.00053434
3,27,-0.00039212
3,28,-0.000269469
3,29,-0.00016031
3,30,-5.87361e-05
3,31,0
4,-31,0
4,-30,-0.000111438
4,-29,-0.000204205
4,-28,-0.000318393
4,-27,-0.000462699
4,-26,-0.000646497
4,-25,-0.00087982
4,-24,-0.00117322
4,-23,-0.0015375
4,-22,-0.00198333
4,-21,-0.00252071
4,-20,-0.00315839
4,-19,-0.00390315
4,-18,-0.00475909
4,-17,-0.00572697
4,-16,-0.00680354
4,-15,-0.0079811
4,-14,-0.00924718
4,-13,-0.0105845
4,-12,-0.0119712
4,-11,-0.0133812
4,-10,-0.0147851
4,-9,-0.0161514
4,-8,-0.0174473
4,-7,-0.01864
4,-6,-0.0196988
4,-5,-0.0205957
4,-4,-0.0213069
4,-3,-0.021814
4,-2,-0.0221046
4,-1,-0.0221728
4,0,-0.0220195
4,1,-0.021652
4,2,-0.0210836
4,3,-0.0203329
4,4,-0.0194228
4,5,-0.0183793
4,6,-0.0172305
4,7,-0.0160053
4,8,-0.0147322
4,9,-0.0134384
4,10,-0.0121492
4,11,-0.0108869
4,12,-0.00967059
4,13,-0.00851578
4,14,-0.0074345
4,15,-0.00643519
4,16,-0.00552301
4,17,-0.00470015
4,18,-0.00396618
4,19,-0.00331848
4,20,-0.0027527
4,21,-0.00226312
4,22,-0.00184307
4,23,-0.00148526
4,24,-0.00118202
4,25,-0.000925522
4,26,-0.000707962
4,27,-0.000521634
4,28,-0.000358999
4,29,-0.000212695
4,30,-7.55411e-05
4,31,0
5,-31,0
5,-30,-0.00014421
5,-29,-0.00026127
5,-28,-0.000403696
5,-27,-0.000581573
5,-26,-0.000805679
5,-25,-0.00108744
5,-24,-0.00143874
5,-23,-0.00187167
5,-22,-0.00239799
5,-21,-0.00302863
5,-20,-0.00377297
5,-19,-0.0046381
5,-18,-0.00562805
5,-17,-0.00674301
5,-16,-0.0079787
5,-15,-0.00932588
5,-14,-0.01077
5,-13,-0.0122913
5,-12,-0.013865
5,-11,-0.0154616
5,-10,-0.0170483
5,-9,-0.0185897
5,-8,-0.0200493
5,-7,-0.021391
5,-6,-0.0225805
5,-5,-0.0235869
5,-4,-0.0243841
5,-3,-0.0249518
5,-2,-0.0252762
5,-1,-0.0253511
5,0,-0.0251775
5,1,-0.0247634
5,2,-0.0241237
5,3,-0.0232789
5,4,-0.0222545
5,5,-0.0210793
5,6,-0.0197844
5,7,-0.018402
5,8,-0.0169639
5,9,-0.0155005
5,10,-0.0140399
5,11,-0.0126073
5,12,-0.0112243
5,13,-0.00990851
5,14,-0.00867366
5,15,-0.00752959
5,16,-0.00648247
5,17,-0.00553511
5,18,-0.0046874
5,19,-0.00393675
5,20,-0.00327854
5,21,-0.00270661
5,22,-0.00221365
5,23,-0.00179156
5,24,-0.00143178
5,25,-0.0011255
5,26,-0.000863867
5,27,-0.000638106
5,28,-0.000439573
5,29,-0.000259802
5,30,-9.05067e-05
5,31,0
6,-31,0
6,-30,-0.000172566
6,-29,-0.000310432
6,-28,-0.000476919
6,-27,-0.000683238
6,-26,-0.000941286
6,-25,-0.00126359
6,-24,-0.0016631
6,-23,-0.00215285
6,-22,-0.00274549
6,-21,-0.00345259
6,-20,-0.00428401
6,-19,-0.00524702
6,-18,-0.00634549
6,-17,-0.00757914
6,-16,-0.00894283
6,-15,-0.010426
6,-14,-0.0120126
6,-13,-0.0136808
6,-12,-0.0154033
6,-11,-0.0171484
6,-10,-0.0188803
6,-9,-0.0205608
6,-8,-0.0221505
6,-7,-0.0236107
6,-6,-0.0249044
6,-5,-0.0259985
6,-4,-0.0268649
6,-3,-0.0274819
6,-2,-0.0278349
6,-1,-0.027917
6,0,-0.0277294
6,1,-0.0272806
6,2,-0.0265867
6,3,-0.0256696
6,4,-0.0245567
6,5,-0.0232788
6,6,-0.0218696
6,7,-0.0203635
6,8,-0.018795
6,9,-0.0171969
6,10,-0.0155998
6,11,-0.0140309
6,12,-0.0125139
6,13,-0.0110682
6,14,-0.00970883
6,15,-0.00844691
6,16,-0.00728944
6,17,-0.00623982
6,18,-0.00529826
6,19,-0.00446226
6,20,-0.00372708
6,21,-0.00308623
6,22,-0.00253194
6,23,-0.0020555
6,24,-0.00164766
6,25,-0.00129883
6,26,-0.000999328
6,27,-0.000739491
6,28,-0.000509779
6,29,-0.000300811
6,30,-0.000103385
6,31,0
7,-31,0
7,-30,-0.000195961
7,-29,-0.000350774
7,-28,-0.000536738
7,-27,-0.000765907
7,-26,-0.00105101
7,-25,-0.00140538
7,-24,-0.00184273
7,-23,-0.00237678
7,-22,-0.00302074
7,-21,-0.00378665
7,-20,-0.00468463
7,-19,-0.00572199
7,-18,-0.00690248
7,-17,-0.00822536
7,-16,-0.00968483
7,-15,-0.0112694
7,-14,-0.0129617
7,-13,-0.0147386
7,-12,-0.016571
7,-11,-0.0184254
7,-10,-0.0202641
7,-9,-0.0220468
7,-8,-0.0237324
7,-7,-0.0252798
7,-6,-0.0266506
7,-5,-0.02781
7,-4,-0.0287285
7,-3,-0.0293834
7,-2,-0.0297594
7,-1,-0.0298493
7,0,-0.029654
7,1,-0.0291827
7,2,-0.0284518
7,3,-0.0274845
7,4,-0.0263092
7,5,-0.0249583
7,6,-0.023467
7,7,-0.0218715
7,8,-0.0202079
7,9,-0.0185111
7,10,-0.0168131
7,11,-0.015143
7,12,-0.0135258
7,13,-0.0119822
7,14,-0.0105285
7,15,-0.00917666
7,16,-0.00793445
7,17,-0.00680578
7,18,-0.00579121
7,19,-0.00488836
7,20,-0.00409249
7,21,-0.00339694
7,22,-0.00279362
7,23,-0.00227344
7,24,-0.00182663
7,25,-0.00144305
7,26,-0.00111239
7,27,-0.000824314
7,28,-0.000568591
7,29,-0.00033513
7,30,-0.000114006
7,31,0
8,-31,0
8,-30,-0.000214075
8,-29,-0.000381776
8,-28,-0.000582422
8,-27,-0.000828629
8,-26,-0.00113367
8,-25,-0.0015114
8,-24,-0.00197598
8,-23,-0.00254155
8,-22,-0.00322165
8,-21,-0.00402851
8,-20,-0.00497236
8,-19,-0.00606049
8,-18,-0.00729643
8,-17,-0.00867912
