iteration,S
0,-0
1,7.60842e+30
2,7.60842e+30
3,7.60842e+30
4,7.60842e+30
5,7.60842e+30
6,7.60842e+30
7,7.60842e+30
8,7.60842e+30
9,7.60842e+30
10,7.60842e+30
11,7.60842e+30
12,7.60842e+30
13,7.60842e+30
14,7.60842e+30
15,7.60842e+30
16,7.60842e+30
17,7.60842e+30
18,7.60842e+30
19,7.60842e+30
20,7.60842e+30
21,7.60842e+30
22,7.60842e+30
23,7.60842e+30
24,7.60842e+30
25,7.60842e+30
26,7.60842e+30
27,7.60842e+30
28,7.60842e+30
29,7.60842e+30
30,7.60842e+30
31,7.60842e+30
32,7.60842e+30
33,7.60842e+30
34,7.60842e+30
35,7.60842e+30
36,7.60842e+30
37,7.60842e+30
38,7.60842e+30
39,7.60842e+30
40,7.60842e+30
41,7.60842e+30
42,7.60842e+30
43,7.60842e+30
44,7.60842e+30
45,7.60842e+30
46,7.60842e+30
47,7.60842e+30
48,7.60842e+30
49,7.60842e+30
50,7.60842e+30
51,7.60842e+30
52,7.60842e+30
53,7.60842e+30
54,7.60842e+30
55,7.60842e+30
56,7.60842e+30
57,7.60842e+30
58,7.60842e+30
59,7.60842e+30
60,7.60842e+30
61,7.60842e+30
62,7.60842e+30
63,7.60842e+30
64,7.60842e+30
65,7.60842e+30
66,7.60842e+30
67,7.60842e+30
68,7.60842e+30
69,7.60842e+30
70,7.60842e+30
71,7.60842e+30
72,7.60842e+30
73,7.60842e+30
74,7.60842e+30
75,7.60842e+30
76,7.60842e+30
77,7.60842e+30
78,7.60842e+30
79,7.60842e+30
80,7.60842e+30
81,7.60842e+30
82,7.60842e+30
83,7.60842e+30
84,7.60842e+30
85,7.60842e+30
86,7.60842e+30
87,7.60842e+30
88,7.60842e+30
89,7.60842e+30
90,7.60842e+30
91,7.60842e+30
92,7.60842e+30
93,7.60842e+30
94,7.60842e+30
95,7.60842e+30
96,7.60842e+30
97,7.60842e+30
98,7.60842e+30
99,7.60842e+30
100,7.60842e+30
101,7.60842e+30
102,7.60842e+30
103,7.60842e+30
104,7.60842e+30
105,7.60842e+30
106,7.60842e+30
107,7.60842e+30
108,7.60842e+30
109,7.60842e+30
110,7.60842e+30
111,7.60842e+30
112,7.60842e+30
113,7.60842e+30
114,7.60842e+30
115,7.60842e+30
116,7.60842e+30
117,7.60842e+30
118,7.60842e+30
119,7.60842e+30
120,7.60842e+30
121,7.60842e+30
122,7.60842e+30
123,7.60842e+30
124,7.60842e+30
125,7.60842e+30
126,7.60842e+30
127,7.60842e+30
128,7.60842e+30
129,7.60842e+30
130,7.60842e+30
131,7.60842e+30
132,7.60842e+30
133,7.60842e+30
134,7.60842e+30
135,7.60842e+30
136,7.60842e+30
137,7.60842e+30
138,7.60842e+30
139,7.60842e+30
140,7.60842e+30
141,7.60842e+30
142,7.60842e+30
143,7.60842e+30
144,7.60842e+30
145,7.60842e+30
146,7.60842e+30
147,7.60842e+30
148,7.60842e+30
149,7.60842e+30
150,7.60842e+30
151,7.60842e+30
152,7.60842e+30
153,7.60842e+30
154,7.60842e+30
155,7.60842e+30
156,7.60842e+30
157,7.60842e+30
158,7.60842e+30
159,7.60842e+30
160,7.60842e+30
161,7.60842e+30
162,7.60842e+30
163,7.60842e+30
164,7.60842e+30
165,7.60842e+30
166,7.60842e+30
167,7.60842e+30
168,7.60842e+30
169,7.60842e+30
170,7.60842e+30
171,7.60842e+30
172,7.60842e+30
173,7.60842e+30
174,7.60842e+30
175,7.60842e+30
176,7.60842e+30
177,7.60842e+30
178,7.60842e+30
179,7.60842e+30
180,7.60842e+30
181,7.60842e+30
182,7.60842e+30
183,7.60842e+30
184,7.60842e+30
185,7.60842e+30
186,7.60842e+30
187,7.60842e+30
188,7.60842e+30
189,7.60842e+30
190,7.60842e+30
191,7.60842e+30
192,7.60842e+30
193,7.60842e+30
194,7.60842e+30
195,7.60842e+30
196,7.60842e+30
197,7.60842e+30
198,7.60842e+30
199,7.60842e+30
200,7.60842e+30
201,7.60842e+30
202,7.60842e+30
203,7.60842e+30
204,7.60842e+30
205,7.60842e+30
206,7.60842e+30
207,7.60842e+30
208,7.60842e+30
209,7.60842e+30
210,7.60842e+30
211,7.60842e+30
