iteration,S
379,-203.37
380,-203.447
381,-203.497
382,-203.576
383,-203.644
384,-203.679
385,-203.754
386,-203.813
387,-203.879
388,-203.929
389,-203.989
390,-204.027
391,-204.076
392,-204.153
393,-204.213
394,-204.273
395,-204.333
396,-204.394
397,-204.457
398,-204.513
399,-204.579
400,-204.637
401,-204.686
402,-204.734
403,-204.804
404,-204.849
405,-204.903
406,-204.963
407,-205.021
408,-205.078
409,-205.152
410,-205.193
411,-205.238
412,-205.284
413,-205.324
414,-205.401
415,-205.465
416,-205.539
417,-205.584
418,-205.653
419,-205.717
420,-205.76
421,-205.82
422,-205.866
423,-205.91
424,-205.966
425,-206.005
426,-206.051
427,-206.101
428,-206.154
429,-206.212
430,-206.276
431,-206.326
432,-206.367
433,-206.422
434,-206.511
435,-206.567
436,-206.611
437,-206.667
438,-206.746
439,-206.784
440,-206.842
441,-206.908
442,-206.943
443,-206.977
444,-207.048
445,-207.14
446,-207.203
447,-207.254
448,-207.311
449,-207.347
450,-207.416
451,-207.473
452,-207.535
453,-207.604
454,-207.677
455,-207.751
456,-207.797
457,-207.856
458,-207.893
459,-207.955
460,-208.019
461,-208.067
462,-208.126
463,-208.185
464,-208.227
465,-208.267
466,-208.316
467,-208.356
468,-208.427
469,-208.458
470,-208.537
471,-208.591
472,-208.647
473,-208.712
474,-208.782
475,-208.84
476,-208.891
477,-208.947
478,-209.006
479,-209.056
480,-209.097
481,-209.148
482,-209.199
483,-209.247
484,-209.318
485,-209.369
486,-209.418
487,-209.462
488,-209.522
489,-209.574
490,-209.625
491,-209.683
492,-209.733
493,-209.801
494,-209.842
495,-209.895
496,-209.936
497,-209.987
498,-210.052
499,-210.104
500,-210.148
