i,j,value
-13,21,-0.0946957
-13,22,-0.0741049
-13,23,-0.057593
-13,24,-0.0444
-13,25,-0.0338734
-13,26,-0.0254537
-13,27,-0.0186597
-13,28,-0.0130731
-13,29,-0.0083232
-13,30,-0.00407219
-13,31,0
-12,-31,0
-12,-30,-0.00130916
-12,-29,-0.00286186
-12,-28,-0.00485465
-12,-27,-0.0075256
-12,-26,-0.0111707
-12,-25,-0.0161617
-12,-24,-0.0229658
-12,-23,-0.0321657
-12,-22,-0.044482
-12,-21,-0.0607948
-12,-20,-0.0821645
-12,-19,-0.109851
-12,-18,-0.145329
-12,-17,-0.190295
-12,-16,-0.246662
-12,-15,-0.316545
-12,-14,-0.402216
-12,-13,-0.50603
-12,-12,-0.630307
-12,-11,-0.777148
-12,-10,-0.948164
-12,-9,-1.14409
-12,-8,-1.36426
-12,-7,-1.60588
-12,-6,-1.86325
-12,-5,-2.12688
-12,-4,-2.3831
-12,-3,-2.61447
-12,-2,-2.8015
-12,-1,-2.92587
-12,0,-2.97425
-12,1,-2.94164
-12,2,-2.8326
-12,3,-2.66004
-12,4,-2.44191
-12,5,-2.19735
-12,6,-1.94357
-12,7,-1.69406
-12,8,-1.4582
-12,9,-1.24168
-12,10,-1.04735
-12,11,-0.876009
-12,12,-0.727113
-12,13,-0.599277
-12,14,-0.49066
-12,15,-0.399216
-12,16,-0.322865
-12,17,-0.259596
-12,18,-0.207536
-12,19,-0.164983
-12,20,-0.130417
-12,21,-0.102502
-12,22,-0.0800766
-12,23,-0.0621435
-12,24,-0.0478489
-12,25,-0.0364662
-12,26,-0.0273775
-12,27,-0.0200545
-12,28,-0.0140406
-12,29,-0.00893353
-12,30,-0.00436817
-12,31,0
-11,-31,0
-11,-30,-0.00143795
-11,-29,-0.00313948
-11,-28,-0.00531848
-11,-27,-0.00823358
-11,-26,-0.0122062
-11,-25,-0.0176404
-11,-24,-0.0250445
-11,-23,-0.0350544
-11,-22,-0.0484592
-11,-21,-0.0662275
-11,-20,-0.0895342
-11,-19,-0.119787
-11,-18,-0.15865
-11,-17,-0.208065
-11,-16,-0.27026
-11,-15,-0.34775
-11,-14,-0.443318
-11,-13,-0.559959
-11,-12,-0.700789
-11,-11,-0.868872
-11,-10,-1.06695
-11,-9,-1.29701
-11,-8,-1.5596
-11,-7,-1.85286
-11,-6,-2.17115
-11,-5,-2.50356
-11,-4,-2.83271
-11,-3,-3.13483
-11,-2,-3.38203
-11,-1,-3.54713
-11,0,-3.61001
-11,1,-3.56305
-11,2,-3.41343
-11,3,-3.18086
-11,4,-2.89212
-11,5,-2.57478
-11,6,-2.25237
-11,7,-1.94207
-11,8,-1.6547
-11,9,-1.39586
-11,10,-1.1675
-11,11,-0.969178
-11,12,-0.7991
-11,13,-0.654749
-11,14,-0.533321
-11,15,-0.431973
-11,16,-0.347984
-11,17,-0.278838
-11,18,-0.222261
-11,19,-0.17624
-11,20,-0.139011
-11,21,-0.109054
-11,22,-0.0850619
-11,23,-0.0659258
-11,24,-0.0507057
-11,25,-0.0386084
-11,26,-0.0289638
-11,27,-0.0212027
-11,28,-0.014836
-11,29,-0.00943456
-11,30,-0.00461071
-11,31,0
-10,-31,0
-10,-30,-0.00154878
-10,-29,-0.00337725
-10,-28,-0.00571345
-10,-27,-0.00883269
-10,-26,-0.0130769
-10,-25,-0.0188762
-10,-24,-0.0267721
-10,-23,-0.0374443
-10,-22,-0.0517387
-10,-21,-0.0706988
-10,-20,-0.0955986
-10,-19,-0.127977
-10,-18,-0.169672
-10,-17,-0.222856
-10,-16,-0.290066
-10,-15,-0.374224
-10,-14,-0.478653
-10,-13,-0.607059
-10,-12,-0.763482
-10,-11,-0.952178
-10,-10,-1.17738
-10,-9,-1.44285
-10,-8,-1.7511
-10,-7,-2.10206
-10,-6,-2.491
-10,-5,-2.90601
-10,-4,-3.32551
-10,-3,-3.71757
-10,-2,-4.04277
-10,-1,-4.26135
-10,0,-4.34326
-10,1,-4.27713
-10,2,-4.07389
-10,3,-3.76319
-10,4,-3.38441
-10,5,-2.97666
-10,6,-2.5716
-10,7,-2.19063
-10,8,-1.84558
-10,9,-1.54114
-10,10,-1.27743
-10,11,-1.05208
-10,12,-0.861495
-10,13,-0.701662
-10,14,-0.56858
-10,15,-0.458477
-10,16,-0.367917
-10,17,-0.29384
-10,18,-0.233561
-10,19,-0.184759
-10,20,-0.145439
-10,21,-0.113905
-10,22,-0.0887235
-10,23,-0.0686863
-10,24,-0.052781
-10,25,-0.0401593
-10,26,-0.0301096
-10,27,-0.0220307
-10,28,-0.0154086
-10,29,-0.00979448
-10,30,-0.00478446
-10,31,0
-9,-31,0
-9,-30,-0.00163419
-9,-29,-0.00355901
-9,-28,-0.00601233
-9,-27,-0.00928084
-9,-26,-0.0137204
-9,-25,-0.0197785
-9,-24,-0.0280196
-9,-23,-0.0391532
-9,-22,-0.0540656
-9,-21,-0.0738547
-9,-20,-0.0998694
-9,-19,-0.133751
-9,-18,-0.177482
-9,-17,-0.233432
-9,-16,-0.304413
-9,-15,-0.393731
-9,-14,-0.505241
-9,-13,-0.643382
-9,-12,-0.8132
-9,-11,-1.02032
-9,-10,-1.27078
-9,-9,-1.57067
-9,-8,-1.92527
-9,-7,-2.33733
-9,-6,-2.8042
-9,-5,-3.31366
-9,-4,-3.83975
-9,-3,-4.34062
-9,-2,-4.76195
-9,-1,-5.04721
-9,0,-5.15291
-9,1,-5.06252
-9,2,-4.79215
-9,3,-4.38491
-9,4,-3.89695
-9,5,-3.3823
-9,6,-2.88255
-9,7,-2.42349
-9,8,-2.01724
-9,9,-1.66642
-9,10,-1.36834
-9,11,-1.11783
-9,12,-0.908971
-9,13,-0.735928
-9,14,-0.593322
-9,15,-0.476363
-9,16,-0.380872
-9,17,-0.303248
-9,18,-0.240416
-9,19,-0.189773
-9,20,-0.149123
-9,21,-0.116624
-9,22,-0.0907377
-9,23,-0.0701834
-9,24,-0.0538951
-9,25,-0.0409863
-9,26,-0.0307179
-9,27,-0.0224689
-9,28,-0.0157107
-9,29,-0.00998359
-9,30,-0.0048751
-9,31,0
-8,-31,0
-8,-30,-0.00168703
-8,-29,-0.0036693
-8,-28,-0.00618914
-8,-27,-0.00953811
-8,-26,-0.0140777
-8,-25,-0.0202623
-8,-24,-0.0286655
-8,-23,-0.0400097
-8,-22,-0.0551997
-8,-21,-0.0753609
-8,-20,-0.101883
-8,-19,-0.136472
-8,-18,-0.181202
-8,-17,-0.238589
-8,-16,-0.311656
-8,-15,-0.404029
-8,-14,-0.52003
-8,-13,-0.664783
-8,-12,-0.844332
-8,-11,-1.06572
-8,-10,-1.33701
-8,-9,-1.66702
-8,-8,-2.06446
-8,-7,-2.53595
-8,-6,-3.08206
-8,-5,-3.69133
-8,-4,-4.33359
-8,-3,-4.95595
-8,-2,-5.48649
-8,-1,-5.84833
-8,0,-5.98143
-8,1,-5.86285
-8,2,-5.51514
-8,3,-4.99797
-8,4,-4.38787
-8,5,-3.7565
-8,6,-3.15649
-8,7,-2.61786
-8,8,-2.15196
-8,9,-1.7582
-8,10,-1.43002
-8,11,-1.15878
-8,12,-0.935839
-8,13,-0.753324
-8,14,-0.604416
-8,15,-0.483312
-8,16,-0.385131
-8,17,-0.305789
-8,18,-0.241882
-8,19,-0.190582
-8,20,-0.149542
-8,21,-0.116822
-8,22,-0.0908172
-8,23,-0.0702042
-8,24,-0.0538904
-8,25,-0.0409735
-8,26,-0.0307045
-8,27,-0.0224575
-8,28,-0.0157015
-8,29,-0.00997627
-8,30,-0.00487031
-8,31,0
-7,-31,0
-7,-30,-0.001701
-7,-29,-0.00369453
-7,-28,-0.0062212
-7,-27,-0.00956977
-7,-26,-0.0140977
-7,-25,-0.020254
-7,-24,-0.0286056
-7,-23,-0.0398671
-7,-22,-0.0549355
-7,-21,-0.0749307
-7,-20,-0.101242
-7,-19,-0.135585
-7,-18,-0.180067
-7,-17,-0.237263
-7,-16,-0.31032
-7,-15,-0.403066
-7,-14,-0.520163
-7,-13,-0.667282
-7,-12,-0.851317
-7,-11,-1.08063
-7,-10,-1.36522
-7,-9,-1.71674
-7,-8,-2.14765
-7,-7,-2.66903
-7,-6,-3.28556
-7,-5,-3.98759
-7,-4,-4.74155
-7,-3,-5.48368
-7,-2,-6.12375
-7,-1,-6.56321
-7,0,-6.72412
-7,1,-6.57661
-7,2,-6.1502
-7,3,-5.52247
-7,4,-4.7917
-7,5,-4.04783
-7,6,-3.35442
-7,7,-2.74486
-7,8,-2.22874
-7,9,-1.80133
-7,10,-1.45161
-7,11,-1.16717
-7,12,-0.936536
-7,13,-0.749862
-7,14,-0.598995
-7,15,-0.477257
-7,16,-0.379199
-7,17,-0.300379
-7,18,-0.23717
-7,19,-0.186609
-7,20,-0.146276
-7,21,-0.114191
-7,22,-0.088735
-7,23,-0.0685816
-7,24,-0.0526445
-7,25,-0.0400311
-7,26,-0.0300043
-7,27,-0.02195
-7,28,-0.0153491
-7,29,-0.00975283
-7,30,-0.00476063
-7,31,0
-6,-31,0
-6,-30,-0.00167114
-6,-29,-0.00362417
-6,-28,-0.00609105
-6,-27,-0.00934938
-6,-26,-0.013742
-6,-25,-0.0196989
-6,-24,-0.0277626
-6,-23,-0.0386171
-6,-22,-0.0531222
-6,-21,-0.072354
-6,-20,-0.0976529
-6,-19,-0.130682
-6,-18,-0.173499
-6,-17,-0.228645
-6,-16,-0.299257
-6,-15,-0.38921
-6,-14,-0.503306
-6,-13,-0.647515
-6,-12,-0.829288
-6,-11,-1.05794
-6,-10,-1.34505
-6,-9,-1.70464
-6,-8,-2.15261
-6,-7,-2.7043
-6,-6,-3.36871
-6,-5,-4.13869
-6,-4,-4.97877
-6,-3,-5.81647
-6,-2,-6.54594
-6,-1,-7.04955
-6,0,-7.23344
-6,1,-7.06152
-6,2,-6.56957
-6,3,-5.85116
-6,4,-5.02363
-6,5,-4.19262
-6,6,-3.4304
-6,7,-2.77231
-6,8,-2.22542
-6,9,-1.78069
-6,10,-1.42282
-6,11,-1.13598
-6,12,-0.906268
-6,13,-0.722247
-6,14,-0.574784
-6,15,-0.456617
-6,16,-0.361973
-6,17,-0.286243
-6,18,-0.225732
-6,19,-0.177466
-6,20,-0.139047
-6,21,-0.108532
-6,22,-0.0843468
-6,23,-0.0652108
-6,24,-0.0500809
-6,25,-0.0381037
-6,26,-0.0285772
-6,27,-0.0209182
-6,28,-0.0146344
-6,29,-0.00930129
-6,30,-0.00454033
-6,31,0
-5,-31,0
-5,-30,-0.00159439
-5,-29,-0.00345174
-5,-28,-0.00578821
-5,-27,-0.00886148
-5,-26,-0.0129887
-5,-25,-0.0185667
-5,-24,-0.0260949
-5,-23,-0.0362027
-5,-22,-0.0496814
-5,-21,-0.0675222
-5,-20,-0.0909632
-5,-19,-0.121547
-5,-18,-0.161193
-5,-17,-0.212288
-5,-16,-0.277809
-5,-15,-0.36148
-5,-14,-0.467982
-5,-13,-0.603239
-5,-12,-0.774806
-5,-11,-0.992359
-5,-10,-1.26826
-5,-9,-1.61795
-5,-8,-2.0596
-5,-7,-2.61161
-5,-6,-3.28649
-5,-5,-4.07978
-5,-4,-4.95613
-5,-3,-5.83884
-5,-2,-6.61317
-5,-1,-7.15004
-5,0,-7.34574
-5,1,-7.1603
-5,2,-6.63344
-5,3,-5.8686
-5,4,-4.99465
-5,5,-4.12614
-5,6,-3.33957
-5,7,-2.67021
-5,8,-2.12242
-5,9,-1.68369
-5,10,-1.3356
-5,11,-1.06007
-5,12,-0.841744
-5,13,-0.668374
-5,14,-0.530434
-5,15,-0.42053
-5,16,-0.332899
-5,17,-0.263025
-5,18,-0.207338
-5,19,-0.163004
-5,20,-0.127757
-5,21,-0.0997797
-5,22,-0.0776093
-5,23,-0.0600625
-5,24,-0.0461793
-5,25,-0.0351771
-5,26,-0.0264133
-5,27,-0.0193548
-5,28,-0.0135525
-5,29,-0.00861869
-5,30,-0.00420803
-5,31,0
-4,-31,0
-4,-30,-0.00146989
-4,-29,-0.00317567
-4,-28,-0.00531053
-4,-27,-0.00810362
-4,-26,-0.0118355
-4,-25,-0.0168557
-4,-24,-0.0236026
-4,-23,-0.0326269
-4,-22,-0.0446198
-4,-21,-0.0604471
-4,-20,-0.0811907
-4,-19,-0.108201
-4,-18,-0.143166
-4,-17,-0.188195
-4,-16,-0.245939
-4,-15,-0.319746
-4,-14,-0.413874
-4,-13,-0.53379
-4,-12,-0.686579
-4,-11,-0.881487
-4,-10,-1.13057
-4,-9,-1.44921
-4,-8,-1.85594
-4,-7,-2.37016
-4,-6,-3.00603
-4,-5,-3.76143
-4,-4,-4.60355
-4,-3,-5.45796
-4,-2,-6.2114
-4,-1,-6.73535
-4,0,-6.92611
-4,1,-6.74366
-4,2,-6.22783
-4,3,-5.4821
-4,4,-4.63483
-4,5,-3.79912
-4,6,-3.04926
-4,7,-2.41796
-4,8,-1.9073
-4,9,-1.50308
-4,10,-1.1859
-4,11,-0.937276
-4,12,-0.741894
-4,13,-0.587788
-4,14,-0.465825
-4,15,-0.369042
-4,16,-0.2921
-4,17,-0.230872
-4,18,-0.182135
-4,19,-0.143352
-4,20,-0.112515
-4,21,-0.0880237
-4,22,-0.0685935
-4,23,-0.0531916
-4,24,-0.0409815
-4,25,-0.0312822
-4,26,-0.0235351
-4,27,-0.0172763
-4,28,-0.0121146
-4,29,-0.00771201
-4,30,-0.00376712
-4,31,0
-3,-31,0
-3,-30,-0.00129926
-3,-29,-0.00279972
-3,-28,-0.00466497
-3,-27,-0.00708759
-3,-26,-0.0103015
-3,-25,-0.014596
-3,-24,-0.0203312
-3,-23,-0.0279575
-3,-22,-0.038037
-3,-21,-0.0512715
-3,-20,-0.0685364
-3,-19,-0.0909235
-3,-18,-0.119798
-3,-17,-0.156872
-3,-16,-0.204307
-3,-15,-0.26485
-3,-14,-0.342026
-3,-13,-0.440408
-3,-12,-0.565993
-3,-11,-0.726718
-3,-10,-0.933073
-3,-9,-1.19865
-3,-8,-1.54007
-3,-7,-1.97505
-3,-6,-2.5171
-3,-5,-3.1656
-3,-4,-3.89289
-3,-3,-4.6343
-3,-2,-5.2903
-3,-1,-5.74735
-3,0,-5.91358
-3,1,-5.75352
-3,2,-5.30251
-3,3,-4.65226
-3,4,-3.9162
-3,5,-3.19373
-3,6,-2.54946
-3,7,-2.01095
-3,8,-1.57877
-3,9,-1.23939
-3,10,-0.975089
-3,11,-0.769273
-3,12,-0.608388
-3,13,-0.482002
-3,14,-0.382255
-3,15,-0.303232
-3,16,-0.240452
-3,17,-0.190483
-3,18,-0.15067
-3,19,-0.118938
-3,20,-0.0936518
-3,21,-0.0735147
-3,22,-0.057489
-3,23,-0.0447403
-3,24,-0.0345932
-3,25,-0.0264972
-3,26,-0.0199994
-3,27,-0.0147227
-3,28,-0.010348
-3,29,-0.00659834
-3,30,-0.00322587
-3,31,0
-2,-31,0
-2,-30,-0.00108662
-2,-29,-0.00233311
-2,-28,-0.00386768
-2,-27,-0.00583943
-2,-26,-0.00842702
-2,-25,-0.0118483
-2,-24,-0.0163713
-2,-23,-0.0223269
-2,-22,-0.0301239
-2,-21,-0.0402677
-2,-20,-0.053384
-2,-19,-0.0702487
-2,-18,-0.0918278
-2,-17,-0.119331
-2,-16,-0.154286
-2,-15,-0.198639
-2,-14,-0.254901
-2,-13,-0.326351
-2,-12,-0.417328
-2,-11,-0.533622
-2,-10,-0.682969
-2,-9,-0.875488
-2,-8,-1.12365
-2,-7,-1.44093
-2,-6,-1.8378
-2,-5,-2.31431
-2,-4,-2.85041
-2,-3,-3.39826
-2,-2,-3.88384
-2,-1,-4.22244
-2,0,-4.34545
-2,1,-4.22634
-2,2,-3.89155
-2,3,-3.40963
-2,4,-2.86522
-2,5,-2.33227
-2,6,-1.85856
-2,7,-1.46411
-2,8,-1.14881
-2,9,-0.902176
-2,10,-0.710724
-2,11,-0.561979
-2,12,-0.445839
-2,13,-0.354593
-2,14,-0.282487
-2,15,-0.225226
-2,16,-0.179583
-2,17,-0.1431
-2,18,-0.113889
-2,19,-0.0904762
-2,20,-0.0717058
-2,21,-0.0566588
-2,22,-0.0445996
-2,23,-0.0349349
-2,24,-0.0271819
-2,25,-0.0209447
-2,26,-0.015895
-2,27,-0.0117573
-2,28,-0.0082959
-2,29,-0.00530452
-2,30,-0.00259721
-2,31,0
-1,-31,0
-1,-30,-0.000838428
-1,-29,-0.00179012
-1,-28,-0.00294338
-1,-27,-0.00439842
-1,-26,-0.006272
-1,-25,-0.00870235
-1,-24,-0.0118544
-1,-23,-0.0159259
-1,-22,-0.021154
-1,-21,-0.0278242
-1,-20,-0.0362811
-1,-19,-0.0469422
-1,-18,-0.0603178
-1,-17,-0.0770376
-1,-16,-0.0978879
-1,-15,-0.123866
-1,-14,-0.156255
-1,-13,-0.196738
-1,-12,-0.24755
-1,-11,-0.311698
-1,-10,-0.393229
-1,-9,-0.497477
-1,-8,-0.631063
-1,-7,-0.801173
-1,-6,-1.01344
-1,-5,-1.26799
-1,-4,-1.55419
-1,-3,-1.84658
-1,-2,-2.1057
-1,-1,-2.2863
-1,0,-2.35173
-1,1,-2.28783
-1,2,-2.10876
-1,3,-1.85115
-1,4,-1.56021
-1,5,-1.27542
-1,6,-1.0222
-1,7,-0.811169
-1,8,-0.642179
-1,9,-0.509576
-1,10,-0.406153
-1,11,-0.325272
-1,12,-0.261585
-1,13,-0.211036
-1,14,-0.170617
-1,15,-0.138093
-1,16,-0.111794
-1,17,-0.0904506
-1,18,-0.0730865
-1,19,-0.0589389
-1,20,-0.0474041
-1,21,-0.0379983
-1,22,-0.0303292
-1,23,-0.0240749
-1,24,-0.0189687
-1,25,-0.0147869
-1,26,-0.0113397
-1,27,-0.00846352
-1,28,-0.00601508
-1,29,-0.00386599
-1,30,-0.00189822
-1,31,0
0,-31,0
0,-30,-0.000563155
0,-29,-0.00118937
0,-28,-0.00192399
0,-27,-0.00281485
0,-26,-0.00391269
0,-25,-0.00527095
0,-24,-0.00694521
0,-23,-0.00899195
0,-22,-0.0114667
0,-21,-0.0144219
0,-20,-0.0179036
0,-19,-0.0219487
0,-18,-0.0265815
0,-17,-0.03181
0,-16,-0.0376232
0,-15,-0.0439885
0,-14,-0.0508499
0,-13,-0.0581271
0,-12,-0.0657165
0,-11,-0.0734928
0,-10,-0.0813118
0,-9,-0.0890154
0,-8,-0.0964364
0,-7,-0.103405
0,-6,-0.109756
0,-5,-0.115335
0,-4,-0.120003
0,-3,-0.123646
0,-2,-0.126178
0,-1,-0.127542
0,0,-0.127716
0,1,-0.12671
0,2,-0.124567
0,3,-0.121358
0,4,-0.117182
0,5,-0.112157
0,6,-0.106418
0,7,-0.10011
0,8,-0.093379
0,9,-0.0863742
0,10,-0.0792364
0,11,-0.0720964
0,12,-0.0650719
0,13,-0.0582646
0,14,-0.051759
0,15,-0.0456218
0,16,-0.0399019
0,17,-0.0346315
0,18,-0.0298272
0,19,-0.0254918
0,20,-0.0216162
0,21,-0.0181812
0,22,-0.0151595
0,23,-0.0125177
0,24,-0.0102175
0,25,-0.00821736
0,26,-0.00647357
0,27,-0.00494093
0,28,-0.00357352
0,29,-0.0023251
0,30,-0.00114932
0,31,0
1,-31,0
1,-30,-0.000270766
1,-29,-0.000552655
1,-28,-0.000846697
1,-27,-0.001147
1,-26,-0.00143678
1,-25,-0.00168326
1,-24,-0.00183109
1,-23,-0.00179407
1,-22,-0.00144456
1,-21,-0.000600395
1,-20,0.000991616
1,-19,0.00367622
1,-18,0.00791576
1,-17,0.0143236
1,-16,0.0237076
1,-15,0.0371291
1,-14,0.0559824
1,-13,0.0821067
1,-12,0.117943
1,-11,0.166744
1,-10,0.232843
1,-9,0.321885
1,-8,0.44082
1,-7,0.597169
1,-6,0.796895
1,-5,1.04042
1,-4,1.31739
1,-3,1.60259
1,-2,1.85669
1,-1,2.03458
1,0,2.09966
1,1,2.03774
1,2,1.86288
1,3,1.61159
1,4,1.32888
1,5,1.054
1,6,0.812103
1,7,0.613516
1,8,0.457807
1,9,0.339026
1,10,0.24969
1,11,0.182901
1,12,0.13308
1,13,0.0959696
1,14,0.0683934
1,15,0.0479869
1,16,0.0329817
1,17,0.0220454
1,18,0.0141684
1,19,0.00858247
1,20,0.00470183
1,21,0.00208043
1,22,0.000379569
1,23,-0.000656424
1,24,-0.00121892
1,25,-0.00144958
1,26,-0.00145182
1,27,-0.00129997
1,28,-0.00104667
1,29,-0.000728917
1,30,-0.000373198
1,31,0
2,-31,0
2,-30,2.79042e-05
2,-29,9.64219e-05
2,-28,0.000248397
2,-27,0.000542684
2,-26,0.00106222
2,-25,0.00192387
2,-24,0.00329049
2,-23,0.00538599
2,-22,0.00851384
2,-21,0.0130802
2,-20,0.0196228
2,-19,0.028847
2,-18,0.0416723
2,-17,0.0592923
2,-16,0.0832541
2,-15,0.115565
2,-14,0.158842
2,-13,0.216514
2,-12,0.293114
2,-11,0.394673
2,-10,0.529195
2,-9,0.7071
2,-8,0.941181
2,-7,1.24522
2,-6,1.63001
2,-5,2.09592
2,-4,2.62311
2,-3,3.16401
2,-2,3.64474
2,-1,3.9807
2,0,4.10332
2,1,3.98607
2,2,3.65529
2,3,3.17941
2,4,2.64287
2,5,2.11942
2,6,1.65656
2,7,1.27405
2,8,0.971495
2,9,0.738129
2,10,0.560205
2,11,0.424999
2,12,0.322183
2,13,0.243853
2,14,0.184095
2,15,0.138486
2,16,0.103704
2,17,0.0772331
2,18,0.0571494
2,19,0.041976
2,20,0.0305725
2,21,0.0220562
2,22,0.0157431
2,23,0.0111032
2,24,0.00772616
2,25,0.00529485
2,26,0.00356415
2,27,0.0023442
2,28,0.00148665
2,29,0.000873308
2,30,0.000406398
2,31,0
3,-31,0
3,-30,0.000321846
3,-29,0.000733935
3,-28,0.00132086
3,-27,0.00219157
3,-26,0.00349115
3,-25,0.0054149
3,-24,0.00822531
3,-23,0.0122728
3,-22,0.0180214
3,-21,0.0260799
3,-20,0.0372409
3,-19,0.0525302
3,-18,0.0732685
3,-17,0.101152
3,-16,0.138359
3,-15,0.187693
3,-14,0.252774
3,-13,0.338315
3,-12,0.450495
3,-11,0.59747
3,-10,0.789984
3,-9,1.04191
3,-8,1.37016
3,-7,1.79276
3,-6,2.32349
3,-5,2.96203
3,-4,3.68097
3,-3,4.41582
3,-2,5.06723
3,-1,5.52174
3,0,5.68755
3,1,5.52915
3,2,5.08183
3,3,4.43716
3,4,3.7084
3,5,2.99475
3,6,2.36057
3,7,1.83318
3,8,1.41288
3,9,1.08588
3,10,0.834201
3,11,0.641026
3,12,0.492589
3,13,0.378274
3,14,0.290071
3,15,0.221947
3,16,0.16933
3,17,0.128731
3,18,0.0974634
3,19,0.0734471
3,20,0.0550625
3,21,0.0410452
3,22,0.0304055
3,23,0.022368
3,24,0.0163248
3,25,0.0117992
3,26,0.00841582
3,27,0.0058781
3,28,0.00394852
3,29,0.00243278
3,30,0.00116589
3,31,0
4,-31,0
4,-30,0.000600555
4,-29,0.00133715
4,-28,0.00233245
4,-27,0.00374078
4,-26,0.00576306
4,-25,0.00866437
4,-24,0.012795
4,-23,0.0186157
4,-22,0.0267287
4,-21,0.0379154
4,-20,0.0531825
4,-19,0.0738199
4,-18,0.101473
4,-17,0.138237
4,-16,0.186776
4,-15,0.250485
4,-14,0.33371
4,-13,0.44204
4,-12,0.582724
4,-11,0.765204
4,-10,1.00176
4,-9,1.30804
4,-8,1.70283
4,-7,2.20579
4,-6,2.83138
4,-5,3.57771
4,-4,4.41219
4,-3,5.26058
4,-2,6.00978
4,-1,6.53135
4,0,6.72164
4,1,6.54061
4,2,6.02802
4,3,5.28726
4,4,4.44652
4,5,3.61873
4,6,2.87795
4,7,2.25668
4,8,1.75674
4,9,1.36369
4,10,1.05793
4,11,0.820748
4,12,0.636638
4,13,0.493472
4,14,0.381976
4,15,0.295079
4,16,0.227364
4,17,0.174645
4,18,0.133673
4,19,0.101904
4,20,0.0773436
4,21,0.0584198
4,22,0.0438921
4,23,0.0327802
4,24,0.0243088
4,25,0.0178635
4,26,0.0129562
4,27,0.00919597
4,28,0.00626604
4,29,0.0039037
4,30,0.00188312
4,31,0
5,-31,0
5,-30,0.000854662
5,-29,0.00188586
5,-28,0.0032494
5,-27,0.00513875
5,-26,0.00780245
5,-25,0.0115644
5,-24,0.0168477
5,-23,0.0242036
5,-22,0.0343457
5,-21,0.0481913
5,-20,0.0669122
5,-19,0.0919968
5,-18,0.125327
5,-17,0.169274
5,-16,0.226825
5,-15,0.301743
5,-14,0.398782
5,-13,0.523972
5,-12,0.685007
5,-11,0.891731
5,-10,1.1567
5,-9,1.4956
5,-8,1.92679
5,-7,2.46894
5,-6,3.13477
5,-5,3.92007
5,-4,4.78965
5,-3,5.66701
5,-2,6.43754
5,-1,6.97221
5,0,7.16737
5,1,6.98306
5,2,6.45893
5,3,5.69833
5,4,4.82999
5,5,3.9683
5,6,3.1896
5,7,2.52893
5,8,1.99046
5,9,1.56146
5,10,1.22332
5,11,0.957776
5,12,0.749293
5,13,0.585489
5,14,0.45671
5,15,0.355466
5,16,0.275923
5,17,0.213514
5,18,0.164644
5,19,0.126471
5,20,0.0967409
5,21,0.0736615
5,22,0.0558059
5,23,0.0420372
5,24,0.0314485
5,25,0.0233156
5,26,0.0170574
5,27,0.0122052
5,28,0.00837496
5,29,0.00524557
5,30,0.00253844
5,31,0
6,-31,0
6,-30,0.00107644
6,-29,0.0023635
6,-28,0.00404424
6,-27,0.00634395
6,-26,0.00954929
6,-25,0.0140304
6,-24,0.0202666
6,-23,0.0288772
6,-22,0.0406571
6,-21,0.0566203
6,-20,0.0780512
6,-19,0.106567
6,-18,0.144191
6,-17,0.19345
6,-16,0.257486
6,-15,0.340206
6,-14,0.446468
6,-13,0.582328
6,-12,0.755349
6,-11,0.974986
6,-10,1.25298
6,-9,1.60353
6,-8,2.04275
6,-7,2.58614
6,-6,3.24293
6,-5,4.00614
6,-4,4.84047
6,-3,5.67358
6,-2,6.39973
6,-1,6.90137
6,0,7.08468
6,1,6.91356
6,2,6.42375
6,3,5.70875
6,4,4.8858
6,5,4.06039
6,6,3.30464
6,7,2.65374
6,8,2.11458
6,9,1.67795
6,10,1.32837
6,11,1.04986
6,12,0.828378
6,13,0.652365
6,14,0.51258
6,15,0.401681
6,16,0.313831
6,17,0.244378
6,18,0.189605
6,19,0.146532
6,20,0.112766
6,21,0.0863859
6,22,0.0658465
6,23,0.0499057
6,24,0.0375645
6,25,0.0280182
6,26,0.0206167
6,27,0.0148304
6,28,0.0102227
6,29,0.00642497
6,30,0.00311557
6,31,0
7,-31,0
7,-30,0.00126017
7,-29,0.00275789
7,-28,0.00469703
7,-27,0.00732675
7,-26,0.0109617
7,-25,0.0160048
7,-24,0.0229743
7,-23,0.0325342
7,-22,0.0455307
7,-21,0.0630344
7,-20,0.0863899
7,-19,0.117274
7,-18,0.157766
7,-17,0.210428
7,-16,0.278406
7,-15,0.365551
7,-14,0.476565
7,-13,0.617182
7,-12,0.794383
7,-11,1.01663
7,-10,1.29407
7,-9,1.63846
7,-8,2.06244
7,-7,2.57723
7,-6,3.18768
7,-5,3.88426
7,-4,4.63356
7,-3,5.37193
7,-2,6.00924
7,-1,6.44698
7,0,6.60726
7,1,6.46021
7,2,6.03532
7,3,5.41014
7,4,4.68282
7,5,3.94325
7,6,3.25483
7,7,2.65085
7,8,2.14075
7,9,1.71966
7,10,1.37644
7,11,1.09856
7,12,0.87441
7,13,0.69406
7,14,0.549269
7,15,0.433292
7,16,0.34063
7,17,0.266804
7,18,0.208166
7,19,0.161748
7,20,0.125133
7,21,0.0963558
7,22,0.0738203
7,23,0.05623
7,24,0.0425331
7,25,0.0318751
7,26,0.0235599
7,27,0.0170166
7,28,0.0117701
7,29,0.00741688
7,30,0.00360226
7,31,0
